Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
free hookup sites no card needed,EUR,50,High,94,0.89,1.75,,,,,,50,20,20,50,30,20,20,210,70,30,10,20
absolutely free dating,EUR,30,High,84,0.86,2.32,,,,,,70,50,40,40,20,30,30,30,20,20,20,10
my cheeky date yelp,EUR,50,Low,0,,,,,,,,20,50,70,70,70,40,50,50,50,30,40,30
kannada matrimony search,EUR,10,Low,13,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
gay singles events near me,EUR,40,Medium,50,0.53,1.65,,,,,,40,10,70,30,40,70,70,40,30,40,50,40
badaga matrimony,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,10,20,10,10,30
catholic speed dating,EUR,40,Medium,40,1.12,2.19,,,,,,30,30,30,30,30,20,30,40,40,50,40,70
speed dating companies,EUR,40,Low,25,1.03,3.96,,,,,,40,90,30,30,30,30,40,50,50,30,30,50
orphan matrimony,EUR,10,Unknown,,,,,,,,,40,30,10,10,10,10,10,10,10,10,10,0
totally free christian dating sites,EUR,50,High,74,0.87,2.11,,,,,,50,90,70,50,30,170,20,20,20,20,10,10
kumaoni bride,EUR,10,Low,2,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,20
marriage portal,EUR,10,Medium,36,0.85,3.8,,,,,,10,10,10,10,20,10,10,10,10,10,10,10
single mixer events,EUR,50,Medium,33,0.94,3.96,,,,,,50,70,50,30,20,50,40,110,70,70,20,10
senior match free,EUR,40,High,78,0.64,1.63,,,,,,40,50,40,110,40,40,20,10,10,10,20,50
top matrimonial sites,EUR,10,Medium,33,,,,,,,,20,20,10,10,10,10,10,10,10,10,10,10
connecting singles search,EUR,30,Low,7,,,,,,,,30,10,10,10,10,10,20,70,40,50,50,40
meet lonely singles free,EUR,30,High,94,0.8,1.61,,,,,,50,30,30,30,30,20,20,30,70,20,30,30
meet singles in your area for free,EUR,40,Low,29,,,,,,,,110,90,70,50,70,10,10,20,40,10,10,10
plenty of fish free search without registering,EUR,40,Medium,61,0.37,0.85,,,,,,50,30,40,30,20,30,30,70,90,70,20,20
saliya matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,0,10,10,10,10,10,10,10
real free dating website,EUR,50,High,85,1.47,3.27,,,,,,70,70,90,110,70,20,30,50,20,30,30,30
bengali matrimony site,EUR,10,Low,6,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
100 free ethiopian dating site,EUR,20,Medium,51,0.63,1.64,,,,,,40,70,40,70,40,0,0,10,20,10,0,10
interracial dating central facebook,EUR,40,Low,8,1.1,1.39,,,,,,30,30,30,20,30,40,30,30,50,70,40,40
matang matrimony,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,0,10,10,10
free tinder alternative,EUR,40,Medium,35,0.71,1.86,,,,,,40,40,40,50,40,50,40,70,50,30,30,30
afroromance interracial dating,EUR,40,Low,6,,,,,,,,260,140,20,20,20,20,20,10,10,10,10,10
vettuva gounder,EUR,10,Low,2,,,,,,,,10,10,10,10,10,10,10,10,0,10,10,10
afro interracial,EUR,40,Low,2,,,,,,,,10,10,10,10,140,170,20,10,90,10,20,30
free dating sites totally free,EUR,30,High,87,1.42,2.66,,,,,,30,30,20,40,20,30,30,40,40,20,20,20
best christian online dating,EUR,50,High,69,1.79,3.69,,,,,,50,70,50,50,70,30,30,40,50,50,50,20
find someone's dating profile free,EUR,40,High,88,1.03,3.75,,,,,,50,50,10,40,70,30,40,40,40,30,90,30
chat avenue dating chat,EUR,40,Low,0,,,,,,,,30,20,20,30,170,170,20,10,10,10,10,10
dating sites like plenty of fish,EUR,40,Medium,61,0.82,2.63,,,,,,50,40,20,40,40,30,40,40,50,30,40,40
free hookup sites no card,EUR,40,High,96,0.99,1.95,,,,,,90,70,40,140,20,20,10,30,50,10,10,30
free no subscription dating sites,EUR,40,High,76,0.98,2.43,,,,,,40,50,30,40,50,30,30,50,30,20,40,40
mingle2 free,EUR,20,Low,1,,,,,,,,10,10,30,70,10,10,10,20,10,20,40,40
dating site for interracial relationships,EUR,50,High,92,1.39,4.03,,,,,,50,50,50,70,40,40,40,50,50,50,70,50
50 plus matrimony,EUR,10,Medium,35,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
dating without registration,EUR,10,Medium,61,,,,,,,,70,30,10,10,10,10,10,10,10,10,10,10
free dating websites no credit card,EUR,50,High,78,0.93,2.7,,,,,,90,70,70,70,40,50,70,30,20,20,10,20
female seeking men,EUR,40,Medium,37,,,,,,,,40,40,20,40,40,30,50,40,50,20,40,30
5 minute dating,EUR,50,Medium,33,0.49,1.98,,,,,,40,40,40,50,50,50,50,50,50,50,50,50
speed dating valentines day,EUR,30,Low,0,,,,,,,,10,70,260,10,0,0,0,0,0,10,10,10
singles events south jersey,EUR,70,Low,27,0.84,2.88,,,,,,70,110,90,70,90,70,70,70,50,40,70,50
community dating sites for free,EUR,20,Low,18,1.1,2.17,,,,,,10,10,10,30,30,10,30,10,10,40,30,20
fish dating site free,EUR,50,Medium,50,0.61,1.86,,,,,,50,50,50,90,40,70,20,50,40,40,70,50
craigslist girl seeking man,EUR,40,Low,32,,,,,,,,50,210,90,70,50,20,20,10,10,10,10,10
free gamer dating,EUR,40,Medium,54,0.57,1.23,,,,,,70,50,40,50,50,30,30,20,20,20,40,30
black men interracial dating,EUR,50,Low,19,0.83,2.51,,,,,,40,50,40,40,30,50,40,110,70,70,40,50
free punjabi rishtey,EUR,10,Low,21,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
suprabhath matrimony,EUR,10,Low,0,,,,,,,,0,0,0,10,10,10,10,10,10,10,10,10
lesbian speed dating events,EUR,40,Low,14,0.99,1.92,,,,,,10,20,10,20,90,170,30,10,10,20,20,30
sri shubhamasthu matrimony,EUR,10,Low,0,,,,,,,,20,20,10,10,10,10,10,10,10,10,10,20
nest matrimony,EUR,10,Low,0,,,,,,,,0,10,10,10,0,10,10,10,10,10,10,10
woman seeking man phone number,EUR,40,Medium,43,0.49,0.98,,,,,,30,30,10,110,140,70,50,30,20,10,10,20
speed dating for black professionals,EUR,40,Low,24,1.05,3.45,,,,,,70,110,50,30,20,50,30,20,20,20,50,40
women looking for male,EUR,30,Medium,60,0.51,1.65,,,,,,20,20,30,30,20,40,30,20,20,50,10,20
rajakamatrimony,EUR,10,Low,5,,,,,,,,20,40,40,10,10,10,10,10,10,10,10,10
free interracial dating websites,EUR,50,High,86,1.12,2.42,,,,,,20,30,20,40,40,50,70,50,50,70,110,70
tamil matrimony free search,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
latest online dating site,EUR,20,High,71,1.84,3.4,,,,,,20,30,30,30,20,40,20,20,10,10,10,30
speed dating over 50 near me,EUR,40,High,73,1.31,3.29,,,,,,40,40,30,50,30,30,30,40,50,40,40,20
second marriage brides,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
valluvan matrimony,EUR,10,Low,3,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
free matrimony tamil,EUR,10,Low,11,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
chaithanya matrimonial brides,EUR,10,Low,0,,,,,,,,0,0,10,10,70,20,10,10,0,10,10,10
pof free search browse,EUR,40,Unknown,,,,,,,,,20,70,20,90,70,140,50,10,30,20,10,0
free no signup hookup sites,EUR,70,High,90,0.69,1.56,,,,,,90,90,110,70,70,40,50,50,110,40,40,30
free marriage bureau,EUR,10,High,74,1.02,2.49,,,,,,10,10,10,10,10,10,10,10,0,10,0,10
cougars near me free,EUR,40,High,87,0.63,1.59,,,,,,110,110,70,30,30,30,30,30,20,20,20,10
remarriage matrimony,EUR,10,Medium,36,,,,,,,,10,10,10,10,10,10,10,10,10,10,0,10
free international dating sites without payment,EUR,20,High,100,1.8,5.97,,,,,,30,10,20,20,10,20,10,20,20,10,10,10
mochi matrimony,EUR,10,Low,2,,,,,,,,10,20,20,20,10,10,10,10,10,10,10,10
free black american dating site,EUR,30,High,91,1.15,3.45,,,,,,20,20,30,30,30,50,30,70,50,30,20,30
craigslist personals women seeking men,EUR,50,Low,29,0.2,0.64,,,,,,40,90,40,50,30,30,50,40,40,40,50,50
mingle2 chat,EUR,20,Low,0,,,,,,,,30,50,20,30,20,10,10,10,10,10,10,10
men seeking older women,EUR,40,Medium,63,0.63,1.63,,,,,,30,40,20,20,40,40,40,50,70,40,50,30
female seeking male for friendship,EUR,30,Medium,60,0.68,1.53,,,,,,50,50,20,20,10,30,30,40,20,40,30,10
annapurna marriage bureau,EUR,10,Low,0,,,,,,,,10,10,10,0,10,10,10,10,10,20,10,10
vanniyar brides,EUR,10,Low,0,,,,,,,,30,20,20,20,10,10,10,10,10,10,10,10
free dating sites for interracial relationships,EUR,50,High,87,1.26,3.28,,,,,,30,90,110,90,40,30,40,30,40,30,10,30
mudaliar sangam,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,0,10
kamma marriage bureau,EUR,10,Low,17,,,,,,,,10,20,10,10,10,10,20,20,10,10,20,10
datehookup profile search,EUR,40,Medium,52,0.4,0.87,,,,,,40,30,40,30,20,20,20,30,50,20,140,30
local chat rooms for singles,EUR,70,Medium,59,0.97,2.12,,,,,,90,110,170,140,50,30,40,30,20,30,30,20
matrimony best,EUR,10,Low,29,,,,,,,,20,10,10,10,10,0,0,10,10,10,10,10
free bi dating,EUR,30,High,100,0.88,1.3,,,,,,70,20,10,50,50,30,30,20,40,20,20,10
knanaya brides,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,20,30,10,10
free no membership hookup sites,EUR,40,High,69,0.67,1.21,,,,,,30,50,30,50,20,20,30,70,40,20,20,50
armenian speed dating,EUR,30,Medium,49,0.74,1.26,,,,,,30,30,20,30,40,50,40,40,40,40,20,30
agarwalmatrimony,EUR,10,Low,0,,,,,,,,10,10,20,10,10,10,10,10,10,10,10,10
al madina marriage bureau,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,0,0,30,10
best free international dating sites,EUR,20,High,70,1.91,5.16,,,,,,30,30,10,20,20,20,20,30,30,30,30,30
metrodate dating site,EUR,20,Low,0,,,,,,,,30,50,20,20,10,10,50,40,30,10,10,10
top free dating,EUR,30,High,71,0.87,2.32,,,,,,50,50,40,30,40,20,20,20,20,20,30,20
sekkizhar matrimony,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
senior speed dating near me,EUR,40,Medium,65,0.95,3.06,,,,,,20,10,20,40,40,70,30,20,40,50,50,40
swirl interracial,EUR,40,Low,3,0.22,0.22,,,,,,30,20,20,10,40,30,40,70,50,50,70,70
pareek matrimonial,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial speed dating,EUR,40,Medium,37,0.35,1.96,,,,,,30,50,30,40,20,40,30,30,30,40,40,30
miumeet dating site,EUR,30,High,74,0.83,2.67,,,,,,50,50,40,20,10,40,50,20,10,20,30,10
free social media dating sites,EUR,20,Medium,59,0.72,1.64,,,,,,30,30,20,50,20,10,20,20,20,30,20,20
knanaya wedding matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free over 50s dating,EUR,30,High,84,2.11,3.07,,,,,,70,40,40,30,30,10,10,30,20,20,10,10
iit iim matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,20,10,10,10
asian man black woman couple,EUR,70,Low,7,,,,,,,,50,50,40,40,30,40,50,110,70,70,70,110
kannada matrimony lingayath,EUR,10,Low,14,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
tamil matrimony search groom,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free hookup sites no cc required,EUR,40,High,100,,,,,,,,110,140,70,90,30,10,10,10,10,10,10,10
free personal dating sites,EUR,40,High,68,1.04,2.12,,,,,,40,90,70,50,40,20,30,30,40,20,30,30
military dating free,EUR,50,High,74,0.81,2.43,,,,,,50,30,40,70,90,70,30,50,40,30,50,30
best interracial dating site 2018,EUR,30,Medium,43,,,,,,,,140,70,50,50,20,0,10,10,10,0,0,10
m4marry id search,EUR,10,Low,0,,,,,,,,10,10,10,20,10,10,10,10,0,10,10,10
agri matrimony,EUR,10,Low,4,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
second shaadi profile,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
pof search free without registering,EUR,30,Low,30,,,,,,,,50,90,30,20,30,40,30,30,30,40,20,10
free chinese dating website,EUR,40,High,85,0.76,5.4,,,,,,70,50,50,90,40,40,20,20,30,30,20,20
older women looking for older men,EUR,40,Medium,60,0.5,1.97,,,,,,40,50,50,50,40,50,30,40,20,30,50,50
diverse matrimony,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
free online dating sites without registration and payment,EUR,10,High,87,0.77,2.02,,,,,,10,10,10,10,10,20,20,10,10,10,10,20
black women seeking men,EUR,30,Medium,48,0.66,1.68,,,,,,50,10,20,40,20,20,20,20,20,10,40,20
best matrimony,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
ladies looking for husband,EUR,20,High,100,,,,,,,,30,30,40,40,20,10,10,10,10,10,10,10
lingayat brides,EUR,10,Low,4,,,,,,,,10,10,10,10,10,10,10,10,10,10,20,10
interracial romance dating site,EUR,40,Medium,62,0.24,1.97,,,,,,50,90,50,70,90,20,10,10,10,10,10,30
free tall dating sites,EUR,30,High,75,0.78,3.04,,,,,,50,30,20,30,40,30,30,30,30,40,30,40
free online lesbian dating websites,EUR,30,Medium,57,,,,,,,,50,90,110,90,30,10,10,30,10,10,10,10
real online dating sites for free,EUR,30,High,73,1.42,2.55,,,,,,40,30,30,40,30,10,20,20,20,30,30,30
jacobite wedding matrimony,EUR,10,Unknown,,,,,,,,,0,10,10,10,10,10,20,10,10,0,10,0
swakulasali matrimony,EUR,10,Low,4,,,,,,,,10,20,20,10,10,10,10,10,10,10,10,20
iyer matrimony brides,EUR,10,Low,3,,,,,,,,10,10,10,10,10,10,10,10,10,20,20,10
speedny dating,EUR,40,Low,10,1.58,8.55,,,,,,40,50,40,50,50,40,40,50,50,30,40,30
college speed dating,EUR,40,Low,2,,,,,,,,10,70,50,40,20,20,20,30,50,50,70,30
totally free gay dating sites,EUR,40,High,69,0.76,2.07,,,,,,40,50,30,40,50,30,20,30,40,50,20,40
telugu catholic matrimony,EUR,10,Low,10,,,,,,,,10,20,10,10,10,10,10,0,10,10,10,10
pof search free 2017,EUR,40,Medium,43,,,,,,,,50,70,30,10,140,30,30,30,40,10,10,10
seeking older man,EUR,40,Medium,35,0.93,2.37,,,,,,40,40,40,30,30,50,50,50,50,30,40,30
daivajna matrimony,EUR,10,Low,8,,,,,,,,10,10,20,20,10,0,10,10,20,0,10,10
free online dating sites for over 50,EUR,30,High,96,2.59,4.15,,,,,,20,20,10,10,10,50,30,20,20,40,40,50
older woman younger man dating sites free,EUR,30,Medium,50,,,,,,,,40,70,110,170,20,10,0,0,0,0,10,10
vaniya chettiar sangam,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,0,10,10,0,10
russian women seeking men,EUR,30,High,75,1.61,4.74,,,,,,30,30,20,20,40,30,20,30,20,20,30,30
maruthuvar,EUR,10,Low,2,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
gujarati matrimony search,EUR,10,Medium,36,,,,,,,,10,10,10,10,10,10,20,20,10,10,10,10
free hookup site without payment,EUR,30,Unknown,,,,,,,,,10,20,260,90,30,10,10,0,10,10,10,0
mingle free dating site,EUR,30,High,78,0.69,1.84,,,,,,10,10,20,140,20,10,10,20,20,20,20,30
nair brides,EUR,10,Low,18,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
bharat matrimony search bride by id,EUR,10,Low,20,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
meet christian singles free,EUR,40,High,69,1.32,3.01,,,,,,30,30,30,110,40,50,40,70,40,20,30,20
matrimony search,EUR,10,Low,17,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
rajarajan matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
speed dating this weekend,EUR,30,Low,26,1.47,4.32,,,,,,10,20,30,20,20,30,30,20,30,30,40,40
arabian date free chat,EUR,10,Unknown,,,,,,,,,30,20,20,30,20,0,10,0,0,0,0,0
96 kuli maratha brides,EUR,10,Unknown,,,,,,,,,10,10,0,10,10,0,10,10,20,10,0,0
top interracial dating site,EUR,40,Medium,36,1.47,3.86,,,,,,90,90,50,70,70,20,20,20,20,40,30,20
reddy matrimony grooms,EUR,10,Low,17,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
meet dating site free,EUR,30,High,100,1.74,3.77,,,,,,30,40,40,30,20,20,20,50,20,10,20,10
free matrimony website,EUR,10,Medium,55,1.8,6.21,,,,,,10,10,10,20,20,10,10,10,10,10,10,10
couples speed dating,EUR,40,Medium,42,0.36,1.52,,,,,,40,40,50,50,50,40,40,40,20,40,50,20
interracial teen dating,EUR,50,Low,13,0.44,2.16,,,,,,70,40,50,70,40,50,40,50,50,70,40,70
free online dating no sign up,EUR,30,High,84,0.85,2.21,,,,,,40,70,50,50,30,40,20,20,20,20,10,30
like tinder but free,EUR,20,Medium,64,0.58,1.62,,,,,,20,10,10,10,10,20,30,40,50,40,30,10
black people speed dating,EUR,40,Low,15,,,,,,,,30,50,30,30,30,40,30,50,30,50,50,40
interracial dating stats,EUR,30,Low,2,,,,,,,,30,20,50,30,40,30,30,30,50,30,30,30
mexican women looking for american men,EUR,40,High,83,1.19,3.27,,,,,,30,40,20,30,50,50,30,30,50,50,30,30
blind date events near me,EUR,30,Low,18,0.79,2.33,,,,,,40,30,30,30,30,40,20,30,40,20,30,40
eharmony for black singles,EUR,40,Medium,41,0.97,5.85,,,,,,90,90,70,110,10,10,10,10,10,10,10,10
kashmiri brides for marriage,EUR,10,Low,24,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
online dating site without registration,EUR,10,High,84,1.48,2.78,,,,,,10,10,10,10,10,20,30,20,10,20,10,10
free local lesbian dating websites,EUR,40,High,97,0.93,2.21,,,,,,40,50,40,50,30,30,40,40,20,20,20,20
vishwakarma brides,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free spiritual dating sites,EUR,30,High,73,0.95,2.57,,,,,,40,20,30,40,20,20,20,20,30,30,30,30
cdff christian dating site,EUR,10,Medium,52,,,,,,,,10,40,10,10,10,10,0,10,10,0,10,10
online dating for free without credit card,EUR,30,High,91,1.45,5.34,,,,,,20,40,30,30,50,30,20,10,20,20,10,20
christian dating for free website,EUR,40,Medium,57,1.21,3.87,,,,,,90,30,140,70,30,20,10,10,10,10,10,10
granny dating agency,EUR,20,Medium,52,,,,,,,,140,70,10,10,10,10,0,0,0,0,10,10
free hookup site no card,EUR,30,High,81,0.99,2.1,,,,,,70,70,40,50,40,90,20,10,10,10,10,10
okcupid interracial dating,EUR,30,Low,17,0.58,2.01,,,,,,50,30,20,30,30,30,30,30,30,40,40,30
bengali matrimony grooms,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
teen speed dating,EUR,50,Low,9,,,,,,,,40,70,50,70,30,50,70,50,50,20,50,50
best online dating for serious relationships,EUR,30,Medium,57,1.17,2.67,,,,,,40,40,30,30,30,20,30,20,30,30,30,30
single mixer events near me,EUR,30,Low,26,1.42,3.8,,,,,,10,10,10,10,20,20,30,50,50,70,70,50
pasi matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
rich men looking for women,EUR,40,Medium,65,0.47,1.97,,,,,,50,40,30,30,50,30,50,50,30,40,50,40
zee marathi matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
interracial match dating,EUR,40,Medium,49,0.43,3.03,,,,,,50,20,20,40,50,70,30,50,40,20,40,30
free age gap dating sites,EUR,30,Medium,39,0.84,2.01,,,,,,90,70,50,70,40,10,10,10,10,10,10,20
muzmatch experience,EUR,10,Low,14,,,,,,,,20,10,10,20,10,20,20,30,10,20,10,10
gay dating site without registration,EUR,10,Low,14,,,,,,,,10,10,20,40,30,10,0,0,10,0,0,10
free love dating site,EUR,20,High,75,1.1,2.33,,,,,,20,20,20,30,20,10,20,10,10,40,30,20
single ladies looking for men,EUR,10,Medium,34,0.7,1.41,,,,,,20,30,20,10,10,10,10,10,10,10,10,20
kasar matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
best dating sites for interracial dating,EUR,40,High,80,1.62,5.09,,,,,,30,30,30,20,30,20,30,40,70,50,50,70
totally free dating sites no credit card needed,EUR,50,High,71,1.11,2.11,,,,,,70,110,70,110,50,20,20,20,10,20,10,10
hookup sites without registration,EUR,40,High,88,0.59,1.19,,,,,,40,50,70,50,40,30,30,10,50,20,30,10
devangar matrimonial,EUR,10,Low,0,,,,,,,,10,0,10,20,20,10,10,10,10,10,10,10
speed dating over 40 near me,EUR,30,High,68,1.06,2.62,,,,,,10,30,30,30,20,40,20,30,50,40,20,30
punjabi matrimony brides,EUR,10,Medium,33,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
kalyan matrimony telugu,EUR,10,Low,16,0.4,2.03,,,,,,10,10,10,10,10,10,0,10,10,10,10,10
personal ads men seeking women,EUR,40,Medium,38,,,,,,,,40,50,70,30,30,50,20,30,30,30,50,30
sri sai sankara matrimony search by id,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
christian speed dating near me,EUR,30,Medium,45,1.4,3.51,,,,,,30,30,40,40,30,30,40,20,40,40,30,30
russian women looking for men,EUR,20,Medium,59,1.81,4.5,,,,,,20,20,20,20,20,10,20,30,20,20,30,30
shaadi marriage,EUR,10,Low,21,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free singles dating sites no credit card,EUR,30,Medium,64,1.36,2.9,,,,,,30,20,20,30,40,20,30,40,40,30,10,10
top 20 free dating sites,EUR,30,High,77,0.84,2.64,,,,,,20,50,20,40,20,10,10,10,20,10,10,90
malayalee divorced brides,EUR,10,Low,3,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
black white dating for interracial and mixed singles,EUR,30,Unknown,,,,,,,,,40,140,50,70,20,0,0,0,10,0,0,0
ganapathythevar matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,10,10,0,10
free dating service for over 50,EUR,40,High,87,1.82,4.19,,,,,,70,50,50,50,50,40,50,40,30,30,30,30
bengali matrimony profile search,EUR,10,Low,9,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
woman seeking for man near me,EUR,20,High,83,0.68,1.42,,,,,,20,10,40,20,10,10,20,10,10,10,10,10
hitwe dating site sign up,EUR,20,High,84,1.2,3.22,,,,,,20,30,30,20,10,10,20,20,20,20,20,20
guys seeking girls,EUR,20,Medium,36,0.39,1.54,,,,,,20,10,20,20,10,20,10,30,10,20,20,20
cupid interracial dating,EUR,20,Low,14,0.77,2.42,,,,,,30,10,30,10,20,10,10,10,10,10,10,40
sites like mingle2,EUR,20,Medium,52,0.61,1.79,,,,,,10,30,40,40,20,10,20,10,30,10,20,20
looking for american man to marry,EUR,20,High,71,,,,,,,,30,50,40,40,20,10,10,10,10,10,10,10
free dating agencies,EUR,20,Medium,33,1.15,2.45,,,,,,20,40,30,30,20,10,10,10,10,10,10,10
arora matrimony,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,10
telugu matrimony kamma,EUR,10,Low,10,,,,,,,,10,20,10,10,10,10,10,10,20,10,10,10
tamil sangam matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
m4marry matrimony,EUR,10,Low,8,,,,,,,,10,10,10,0,0,10,10,10,10,10,10,10
completely free hookup sites no hidden fees,EUR,30,Unknown,,,,,,,,,70,90,70,110,50,10,10,10,0,0,0,0
brahmin matrimony search by id,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free online dating sites for serious relationships,EUR,10,High,100,,,,,,,,10,20,20,10,10,10,10,10,10,0,0,10
christian dating for free cdff,EUR,10,Medium,34,,,,,,,,10,10,10,10,50,10,10,10,10,10,10,10
free friendship sites without registration,EUR,10,High,95,0.56,0.89,,,,,,10,10,10,20,10,10,10,10,10,10,0,10
2nd marriage matrimony,EUR,10,Low,10,,,,,,,,10,10,10,10,10,10,20,10,10,10,10,10
completely free dating sites for singles,EUR,30,Medium,47,1.49,2.59,,,,,,40,40,30,30,30,50,30,30,20,10,20,40
mingle2 mobile site,EUR,10,Low,0,,,,,,,,10,20,10,10,10,10,10,10,10,10,10,20
kapu matrimony brides,EUR,10,Low,29,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
free online dating no credit card,EUR,30,High,75,1.25,5.23,,,,,,50,40,20,30,20,20,20,40,30,30,20,20
passion network dating site,EUR,20,Unknown,,,,,,,,,20,50,140,20,10,10,10,10,10,10,10,0
baranwal matrimony,EUR,10,Unknown,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,0
pof free username search,EUR,30,Low,9,,,,,,,,50,30,30,20,30,20,50,20,10,20,40,20
yadav brides,EUR,10,Low,4,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
church matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
telugu matrimony view profile by id,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,0,10,10,10
unlock zoosk without paying,EUR,30,Low,19,,,,,,,,30,40,20,50,10,40,10,20,30,20,20,20
free dating no payment,EUR,20,High,96,1.21,2.34,,,,,,10,10,20,20,20,40,20,20,30,20,10,20
bhuvaneshwarimatrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,0,10,0,10,0,10
konguvellalarmatrimony,EUR,10,Low,1,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,20
telugu widow brides,EUR,10,Low,4,,,,,,,,0,10,10,10,10,10,10,10,10,10,10,10
safe online dating sites free,EUR,30,High,68,1.07,2.1,,,,,,50,50,40,30,40,20,20,30,20,40,30,20
koli matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,0,10,10,10,10,10,10
kannada matrimony second marriage,EUR,10,Low,0,,,,,,,,10,0,10,10,10,10,10,10,10,10,10,10
anastasia date free chat,EUR,10,Low,14,,,,,,,,10,20,10,20,10,10,10,30,10,30,20,10
interracial dating services,EUR,40,Medium,45,1.29,3.32,,,,,,50,50,30,40,70,20,70,40,20,20,40,20
100 free spanish dating sites,EUR,20,High,86,1.13,3.88,,,,,,40,30,50,40,40,10,10,10,10,0,10,10
lakshmi naidu matrimony,EUR,10,Low,0,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10
100 free dating sites no hidden costs,EUR,30,Unknown,,,,,,,,,30,50,90,40,70,0,10,20,10,0,0,0
christian mingle free messaging,EUR,30,Medium,47,1.45,5.12,,,,,,40,40,50,50,20,20,30,10,20,10,40,20
yadav matrimony tamil,EUR,10,Low,0,,,,,,,,10,10,10,20,10,10,10,10,10,0,0,10
free dating site 2018,EUR,30,Medium,50,,,,,,,,170,50,40,30,20,10,10,10,10,10,10,10
