Keyword,Currency,Avg. monthly searches,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
vw dealer near me,EUR,27100,Medium,40,3.25,9.03,,,,,,18100,22200,27100,33100,27100,33100,33100,40500,33100,33100,33100,33100
2014 toyota camry,EUR,22200,Low,21,0.41,2.43,,,,,,18100,22200,18100,22200,22200,22200,22200,27100,33100,27100,27100,27100
monte carlo ss,EUR,22200,High,88,0.49,1.71,,,,,,14800,14800,14800,18100,18100,18100,22200,27100,27100,27100,27100,22200
ram dealership,EUR,27100,Medium,45,4.5,11.95,,,,,,22200,27100,22200,22200,22200,27100,27100,33100,33100,33100,33100,27100
car lots,EUR,22200,Low,33,1.07,3.18,,,,,,18100,22200,27100,27100,22200,18100,18100,22200,22200,22200,18100,18100
porsche dealership,EUR,27100,Low,13,1.45,6.63,,,,,,27100,27100,22200,27100,27100,27100,27100,33100,33100,27100,33100,27100
honda s2000 for sale,EUR,18100,Medium,53,0.23,0.91,,,,,,14800,14800,14800,18100,22200,22200,18100,18100,22200,18100,18100,14800
used bmw for sale,EUR,18100,High,87,1.04,5.5,,,,,,14800,18100,18100,18100,18100,18100,18100,22200,22200,18100,18100,18100
g37,EUR,18100,Low,8,0.38,0.81,,,,,,12100,14800,14800,14800,14800,18100,14800,18100,18100,22200,18100,18100
used audi,EUR,14800,Medium,57,1,4.5,,,,,,12100,14800,14800,14800,14800,14800,12100,14800,14800,14800,12100,12100
cadillac xlr,EUR,22200,Low,25,0.31,2.99,,,,,,14800,14800,14800,18100,18100,18100,22200,27100,27100,27100,22200,22200
white jeep wrangler,EUR,22200,High,84,1.07,4.33,,,,,,9900,12100,12100,12100,14800,14800,22200,40500,40500,33100,27100,22200
2014 dodge charger,EUR,22200,Low,24,0.52,1.67,,,,,,14800,18100,18100,22200,18100,18100,22200,27100,27100,27100,27100,27100
porsche 911 for sale,EUR,18100,High,85,0.39,2.77,,,,,,14800,18100,14800,18100,18100,18100,18100,18100,18100,18100,18100,18100
hyundai azera,EUR,14800,Low,12,0.49,2.12,,,,,,12100,12100,12100,12100,12100,12100,12100,18100,18100,14800,18100,18100
freightliner dealer,EUR,22200,Low,15,0.87,1.61,,,,,,22200,22200,22200,27100,22200,22200,22200,27100,27100,27100,27100,22200
mercedes dealer near me,EUR,27100,Low,28,2.28,7.19,,,,,,18100,22200,27100,27100,22200,27100,27100,33100,33100,27100,33100,27100
2015 hyundai sonata,EUR,22200,Low,22,0.92,4.05,,,,,,18100,22200,22200,22200,22200,22200,22200,27100,27100,22200,27100,22200
auto sales near me,EUR,22200,Medium,42,1.46,4.84,,,,,,14800,18100,22200,27100,22200,22200,18100,22200,22200,22200,18100,18100
used jeep,EUR,27100,High,89,0.61,3.18,,,,,,22200,27100,27100,33100,27100,33100,33100,33100,33100,27100,22200,22200
muscle cars for sale,EUR,18100,High,89,0.16,1.43,,,,,,14800,18100,14800,18100,18100,18100,18100,18100,22200,22200,18100,14800
supra for sale,EUR,18100,High,72,0.97,4.08,,,,,,18100,22200,18100,18100,14800,18100,14800,18100,18100,18100,18100,14800
bmw 135i,EUR,12100,Low,11,0.33,2.07,,,,,,9900,9900,9900,12100,9900,12100,12100,14800,14800,12100,14800,12100
2010 toyota camry,EUR,22200,Low,17,0.31,2.03,,,,,,14800,18100,18100,22200,18100,18100,22200,27100,27100,22200,22200,22200
jeep wrangler for sale near me,EUR,22200,High,75,1.59,8.94,,,,,,12100,14800,18100,22200,22200,18100,22200,33100,33100,27100,22200,14800
bmw 750li,EUR,14800,Low,26,0.58,7.43,,,,,,12100,12100,12100,14800,12100,14800,14800,18100,18100,14800,14800,14800
cars under 5000,EUR,18100,Medium,62,0.62,2.74,,,,,,14800,18100,22200,22200,18100,18100,18100,22200,22200,18100,18100,18100
bmw 535i,EUR,14800,Low,20,0.6,2.94,,,,,,12100,12100,12100,14800,14800,14800,14800,18100,18100,18100,18100,14800
motorworld,EUR,14800,Low,5,0.74,2.1,,,,,,12100,12100,12100,14800,18100,18100,18100,22200,18100,14800,12100,12100
infiniti g35 coupe,EUR,18100,Low,24,0.4,1.74,,,,,,14800,14800,14800,18100,18100,18100,18100,22200,22200,22200,18100,18100
honda crv used,EUR,27100,High,76,1.8,5.17,,,,,,22200,27100,33100,33100,27100,33100,33100,33100,33100,33100,33100,27100
jeep rubicon for sale,EUR,18100,High,100,0.45,3.02,,,,,,12100,14800,18100,18100,18100,22200,22200,22200,22200,18100,18100,18100
used mercedes,EUR,12100,Medium,65,0.59,4.31,,,,,,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,9900
2009 toyota camry,EUR,18100,Low,22,0.3,2.05,,,,,,14800,18100,18100,22200,18100,18100,18100,22200,22200,22200,22200,22200
lexus ls 460,EUR,18100,Low,24,0.32,1.47,,,,,,14800,14800,14800,18100,14800,18100,18100,18100,22200,18100,18100,18100
mustang convertible,EUR,18100,High,83,0.45,1.13,,,,,,8100,9900,12100,14800,14800,18100,18100,27100,22200,22200,18100,14800
used toyota,EUR,18100,Medium,62,1.01,3.82,,,,,,12100,14800,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800
auto dealers near me,EUR,18100,Medium,41,1.93,9.83,,,,,,12100,14800,18100,22200,18100,22200,18100,22200,18100,14800,18100,18100
2016 dodge charger,EUR,22200,Low,28,0.63,2.37,,,,,,14800,18100,18100,18100,18100,18100,18100,27100,27100,27100,22200,22200
buick dealer near me,EUR,33100,Medium,51,1.56,6.73,,,,,,22200,22200,33100,40500,33100,33100,33100,40500,40500,40500,33100,33100
bmw i8 for sale,EUR,14800,High,72,0.28,1.11,,,,,,12100,12100,12100,14800,18100,14800,18100,18100,18100,18100,18100,14800
city auto,EUR,18100,Low,8,0.81,5.32,,,,,,14800,18100,18100,18100,18100,18100,18100,18100,18100,14800,14800,14800
cars r us,EUR,18100,Low,25,0.47,1.89,,,,,,12100,18100,18100,22200,18100,18100,18100,18100,18100,14800,14800,14800
used mercedes benz,EUR,14800,High,72,0.94,4.49,,,,,,12100,12100,14800,18100,14800,14800,14800,14800,18100,14800,14800,14800
bmw 340i,EUR,12100,Low,19,1.25,6.83,,,,,,9900,12100,9900,12100,12100,18100,12100,14800,14800,14800,14800,14800
honda used cars,EUR,22200,Medium,66,1.65,4.23,,,,,,18100,22200,27100,27100,22200,27100,27100,27100,27100,22200,22200,22200
hellcat for sale,EUR,18100,High,71,0.31,1.17,,,,,,22200,18100,14800,22200,22200,18100,18100,18100,18100,18100,18100,14800
deals on wheels,EUR,14800,Low,26,0.85,3.15,,,,,,12100,14800,14800,18100,14800,14800,12100,12100,14800,12100,14800,12100
cars near me,EUR,18100,Medium,53,1.12,3.65,,,,,,12100,18100,18100,22200,18100,18100,18100,18100,18100,18100,18100,18100
g wagon for sale,EUR,14800,High,91,0.31,2.37,,,,,,12100,14800,14800,14800,14800,14800,14800,18100,18100,18100,18100,18100
chevy ss for sale,EUR,18100,Low,29,0.43,3.51,,,,,,14800,18100,14800,18100,18100,18100,18100,18100,18100,18100,14800,14800
lincoln dealership near me,EUR,33100,Medium,40,1.38,6.74,,,,,,27100,22200,27100,33100,27100,22200,27100,33100,40500,33100,33100,40500
craigslist cars for sale by owner,EUR,22200,Low,21,0.35,1.65,,,,,,22200,22200,27100,27100,22200,27100,22200,22200,22200,22200,22200,22200
mitsubishi dealer near me,EUR,22200,Low,25,1.7,7.02,,,,,,14800,14800,18100,22200,18100,22200,22200,22200,22200,22200,22200,18100
jaguar dealership,EUR,18100,Low,27,1.24,6.92,,,,,,18100,18100,18100,18100,18100,18100,18100,22200,22200,18100,18100,18100
autotrader used cars,EUR,14800,Medium,38,0.87,3.79,,,,,,14800,14800,14800,18100,22200,18100,18100,12100,14800,14800,14800,12100
nissan 370z for sale,EUR,14800,High,81,0.48,4.43,,,,,,12100,14800,12100,14800,18100,18100,14800,18100,18100,18100,14800,14800
2015 infiniti q50,EUR,18100,Low,29,0.55,4.66,,,,,,14800,18100,18100,22200,18100,18100,22200,22200,22200,22200,18100,18100
five star ford,EUR,18100,Low,22,0.84,3.53,,,,,,18100,18100,14800,18100,14800,18100,18100,18100,18100,18100,18100,18100
used jeep wrangler for sale,EUR,22200,High,100,0.88,4.45,,,,,,18100,22200,27100,22200,18100,22200,22200,22200,22200,18100,18100,18100
camaro ss for sale,EUR,18100,High,72,0.41,2.61,,,,,,12100,14800,14800,18100,18100,18100,18100,18100,18100,18100,14800,14800
used lexus,EUR,14800,Medium,66,1.6,5.37,,,,,,12100,14800,14800,18100,18100,18100,14800,18100,18100,14800,14800,14800
subaru impreza hatchback,EUR,14800,Medium,37,2.46,6.29,,,,,,12100,12100,8100,9900,9900,9900,14800,18100,22200,18100,18100,14800
used toyota camry,EUR,18100,High,74,1.31,4.85,,,,,,18100,18100,18100,22200,22200,18100,18100,22200,22200,18100,18100,18100
acura nsx for sale,EUR,14800,Medium,42,0.26,3.33,,,,,,14800,18100,14800,18100,14800,18100,14800,14800,14800,14800,18100,14800
mercedes benz dealership,EUR,14800,Low,27,1.76,6.67,,,,,,14800,12100,14800,18100,14800,18100,14800,18100,18100,18100,18100,14800
best used suv,EUR,18100,Medium,41,1.02,4.37,,,,,,14800,18100,18100,18100,14800,18100,18100,18100,18100,14800,18100,14800
volvo xc70,EUR,9900,Low,15,0.31,1.87,,,,,,9900,8100,8100,8100,8100,8100,8100,9900,12100,9900,9900,9900
smart car for sale,EUR,14800,High,100,0.35,1.83,,,,,,9900,12100,14800,18100,18100,14800,14800,14800,14800,14800,12100,9900
bmw 528i,EUR,12100,Low,18,0.58,3.63,,,,,,9900,9900,9900,12100,12100,12100,12100,14800,14800,14800,14800,12100
jeep near me,EUR,18100,Medium,45,2.52,6.75,,,,,,12100,14800,14800,14800,14800,18100,18100,22200,22200,22200,18100,18100
mazda near me,EUR,14800,Medium,42,3.57,8.85,,,,,,12100,12100,12100,14800,14800,14800,14800,14800,18100,14800,18100,14800
toyota prius for sale,EUR,14800,High,74,1.25,5.95,,,,,,9900,12100,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100
2016 chevy cruze,EUR,18100,Low,19,0.65,4.03,,,,,,12100,14800,14800,18100,22200,18100,18100,22200,22200,22200,22200,22200
2017 jeep wrangler,EUR,18100,Medium,66,0.63,3.46,,,,,,14800,14800,14800,18100,14800,14800,18100,22200,22200,22200,18100,18100
infiniti dealer near me,EUR,27100,Low,29,1.23,7.6,,,,,,22200,27100,27100,27100,27100,27100,27100,27100,33100,27100,27100,27100
rx7 for sale,EUR,14800,Medium,64,0.37,3.03,,,,,,14800,14800,12100,14800,14800,14800,12100,14800,14800,14800,14800,12100
2016 hyundai sonata,EUR,18100,Low,24,1.01,4.47,,,,,,12100,14800,14800,18100,14800,18100,18100,22200,22200,22200,22200,18100
bmw 428i,EUR,12100,Low,17,0.45,1.91,,,,,,9900,9900,9900,12100,12100,12100,14800,14800,14800,14800,12100,12100
2015 jeep wrangler,EUR,18100,High,80,0.46,2.67,,,,,,12100,14800,14800,18100,14800,18100,18100,22200,22200,18100,18100,14800
porsche for sale,EUR,14800,High,87,0.34,1.39,,,,,,14800,14800,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100
car places near me,EUR,14800,Low,25,1.71,5.81,,,,,,12100,14800,18100,18100,14800,18100,18100,18100,18100,14800,14800,14800
dodge durango for sale,EUR,14800,High,68,0.94,5.31,,,,,,14800,14800,18100,18100,14800,14800,14800,18100,14800,18100,14800,14800
used dodge charger,EUR,18100,High,70,0.8,4.05,,,,,,18100,18100,22200,22200,18100,18100,18100,18100,18100,18100,14800,14800
auto connection,EUR,14800,Low,11,0.92,3.43,,,,,,14800,14800,18100,18100,14800,14800,14800,18100,18100,14800,14800,14800
honda in,EUR,22200,Low,1,3.97,7.87,,,,,,18100,22200,18100,22200,18100,22200,22200,22200,22200,22200,27100,27100
2011 honda accord,EUR,18100,Low,21,0.4,2.15,,,,,,12100,14800,14800,18100,14800,14800,18100,22200,22200,22200,18100,18100
chevy trucks for sale,EUR,18100,High,100,1.28,5.88,,,,,,14800,18100,18100,18100,18100,18100,14800,18100,18100,18100,14800,14800
mazda tribute,EUR,9900,Low,8,0.4,4.27,,,,,,8100,9900,9900,12100,9900,9900,9900,12100,12100,12100,12100,9900
chevrolet trucks,EUR,18100,Medium,53,2.18,8.37,,,,,,14800,14800,14800,14800,14800,14800,18100,22200,22200,22200,22200,22200
gmc near me,EUR,14800,Medium,36,1.43,5.94,,,,,,12100,14800,12100,14800,14800,14800,14800,18100,18100,14800,14800,18100
audi near me,EUR,14800,Low,24,2.17,7.3,,,,,,12100,12100,9900,12100,12100,14800,12100,14800,18100,14800,14800,14800
hummer h1 for sale,EUR,18100,High,100,0.22,0.61,,,,,,14800,18100,14800,22200,14800,18100,18100,18100,22200,18100,18100,18100
three wheel car,EUR,14800,High,100,0.67,2.44,,,,,,8100,9900,8100,12100,18100,18100,22200,27100,22200,22200,14800,12100
2016 honda accord sport,EUR,18100,Medium,40,0.58,3.62,,,,,,12100,12100,14800,18100,18100,18100,18100,27100,22200,22200,22200,18100
dealer daily toyota,EUR,18100,Low,4,4.86,13.1,,,,,,9900,9900,9900,12100,12100,14800,14800,27100,33100,33100,27100,22200
buick rendezvous,EUR,14800,Low,7,0.41,2.39,,,,,,12100,12100,14800,14800,14800,14800,12100,14800,14800,14800,14800,14800
maserati for sale,EUR,14800,High,84,0.31,2.94,,,,,,12100,12100,12100,14800,14800,14800,14800,18100,14800,14800,12100,12100
kdealer,EUR,14800,Low,0,1.71,10.47,,,,,,14800,18100,14800,14800,18100,14800,14800,18100,18100,18100,18100,18100
370z for sale,EUR,14800,High,70,0.36,4.63,,,,,,12100,14800,12100,14800,18100,14800,14800,14800,14800,14800,14800,12100
bmw x5 for sale,EUR,12100,Medium,59,0.52,5.62,,,,,,9900,12100,12100,12100,9900,9900,9900,9900,12100,12100,12100,12100
tesla dealership near me,EUR,18100,Low,6,2.54,24.85,,,,,,12100,12100,12100,18100,18100,22200,22200,22200,22200,22200,27100,27100
honda beat,EUR,8100,Low,3,0.33,5.29,,,,,,4400,5400,5400,6600,8100,6600,9900,9900,9900,9900,9900,12100
mazda miata for sale,EUR,14800,High,95,0.57,5.4,,,,,,9900,12100,12100,14800,14800,14800,14800,18100,18100,18100,14800,12100
lamborghini dealership,EUR,14800,Low,14,0.51,2.47,,,,,,9900,12100,9900,12100,12100,12100,18100,18100,18100,18100,14800,14800
used porsche,EUR,14800,High,71,0.34,2.52,,,,,,12100,12100,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100
suv for sale near me,EUR,18100,High,90,1.08,7.46,,,,,,12100,18100,22200,18100,12100,22200,22200,18100,18100,22200,22200,22200
ram dealer,EUR,14800,Medium,50,4.32,12.14,,,,,,14800,12100,14800,14800,14800,14800,14800,14800,18100,18100,14800,12100
chevy near me,EUR,18100,Low,33,1.56,7.19,,,,,,14800,14800,14800,18100,18100,18100,18100,22200,22200,18100,18100,18100
used toyota corolla,EUR,14800,High,71,1.19,4.5,,,,,,12100,14800,14800,18100,18100,18100,14800,18100,18100,14800,14800,12100
cargurus used cars near me,EUR,14800,Medium,66,1.14,5.49,,,,,,8100,9900,12100,14800,9900,14800,14800,18100,22200,14800,14800,12100
subaru brz for sale,EUR,14800,High,67,0.31,3.37,,,,,,9900,12100,12100,14800,14800,14800,14800,14800,14800,14800,14800,12100
c63 amg for sale,EUR,12100,Low,31,0.41,3.9,,,,,,9900,12100,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100
carmax payment,EUR,14800,Low,17,0.25,2.66,,,,,,12100,14800,12100,14800,12100,14800,18100,18100,18100,14800,14800,14800
used subaru outback,EUR,18100,High,70,0.8,4.58,,,,,,14800,18100,18100,18100,18100,18100,18100,18100,22200,18100,18100,18100
volkswagen near me,EUR,14800,Low,26,1.73,7.19,,,,,,9900,9900,9900,12100,14800,12100,14800,14800,18100,14800,14800,14800
used suv,EUR,18100,High,80,0.99,4.06,,,,,,14800,18100,18100,22200,18100,18100,18100,18100,18100,18100,18100,14800
used cars for sale by owner near me,EUR,14800,High,99,0.67,2.83,,,,,,14800,14800,18100,22200,14800,14800,14800,14800,14800,14800,12100,12100
fiat dealership,EUR,14800,Low,22,2.52,12.42,,,,,,12100,12100,12100,14800,14800,12100,14800,18100,14800,14800,12100,9900
used cars under 5000,EUR,14800,High,72,1.04,3.51,,,,,,9900,14800,18100,18100,14800,14800,14800,14800,18100,14800,14800,14800
bmw 435i,EUR,12100,Low,15,0.45,1.42,,,,,,9900,9900,8100,9900,9900,9900,9900,12100,14800,12100,12100,9900
audi for sale,EUR,12100,High,67,0.49,3.54,,,,,,12100,12100,12100,14800,12100,14800,12100,12100,14800,12100,12100,12100
infiniti qx56,EUR,14800,Low,22,0.39,1.28,,,,,,12100,12100,14800,14800,12100,12100,14800,14800,14800,14800,14800,12100
subaru wrx sti for sale,EUR,12100,Medium,48,0.33,3.57,,,,,,9900,12100,12100,12100,12100,12100,14800,14800,14800,14800,14800,12100
2017 nissan maxima,EUR,18100,Low,32,0.6,3.6,,,,,,18100,22200,22200,22200,18100,14800,18100,22200,18100,18100,18100,18100
buy here pay here car lots near me,EUR,14800,Medium,65,1.75,6.92,,,,,,18100,12100,12100,18100,18100,14800,12100,14800,18100,18100,14800,12100
toyota corolla for sale,EUR,9900,Medium,66,1.77,9.43,,,,,,8100,9900,9900,9900,9900,9900,9900,9900,9900,9900,8100,8100
new cars for sale,EUR,12100,High,81,1.08,5.16,,,,,,12100,12100,9900,12100,12100,12100,12100,14800,14800,14800,14800,12100
cars under 1000,EUR,14800,High,100,0.47,1.92,,,,,,12100,14800,14800,18100,14800,14800,14800,14800,14800,14800,14800,12100
mazda rx7 for sale,EUR,12100,High,85,0.75,6.3,,,,,,12100,12100,12100,12100,12100,14800,12100,12100,14800,14800,12100,12100
used dodge challenger,EUR,14800,High,90,0.94,4.05,,,,,,14800,14800,18100,18100,18100,18100,14800,18100,18100,14800,14800,12100
used car websites,EUR,18100,High,83,1.04,3.78,,,,,,18100,22200,22200,22200,18100,18100,18100,18100,18100,14800,14800,14800
jeep renegade for sale,EUR,12100,High,72,1.36,8.48,,,,,,9900,9900,9900,14800,14800,14800,14800,18100,14800,12100,9900,12100
craigslist used cars,EUR,18100,Medium,37,0.45,2.3,,,,,,14800,18100,22200,22200,18100,18100,18100,18100,18100,18100,14800,14800
mercedes benz near me,EUR,12100,Low,27,2.16,7.37,,,,,,9900,9900,9900,12100,12100,12100,12100,14800,14800,14800,14800,14800
bmw m4 for sale,EUR,12100,Medium,58,0.31,2.5,,,,,,9900,9900,9900,12100,12100,12100,12100,12100,12100,12100,12100,12100
best used car websites,EUR,14800,High,69,0.92,4.36,,,,,,12100,14800,18100,18100,14800,14800,14800,18100,18100,14800,14800,14800
classic trucks for sale,EUR,14800,High,92,0.28,1.62,,,,,,12100,14800,14800,14800,14800,14800,14800,14800,14800,14800,14800,12100
cars under 10000,EUR,14800,Medium,63,0.69,3.26,,,,,,9900,12100,12100,14800,14800,14800,14800,14800,18100,14800,14800,12100
2011 bmw 328i,EUR,14800,Low,18,0.27,1.36,,,,,,12100,14800,14800,14800,14800,14800,14800,18100,18100,18100,18100,18100
cadillac sts,EUR,12100,Low,11,0.44,4.1,,,,,,9900,9900,12100,12100,12100,9900,12100,14800,14800,14800,14800,12100
subaru hatchback,EUR,12100,Low,21,1.14,5.05,,,,,,8100,9900,9900,9900,9900,9900,12100,14800,18100,14800,14800,14800
gm dealership,EUR,12100,Low,10,0.9,3.97,,,,,,9900,12100,12100,14800,12100,12100,12100,14800,14800,12100,12100,12100
2016 lexus rx 350,EUR,14800,Medium,41,0.73,3.41,,,,,,9900,12100,12100,14800,14800,14800,14800,18100,18100,18100,18100,14800
2013 toyota camry,EUR,14800,Low,17,0.35,2.2,,,,,,12100,12100,12100,14800,12100,12100,14800,18100,18100,18100,18100,14800
el camino for sale,EUR,14800,High,100,0.17,0.7,,,,,,12100,12100,12100,12100,14800,14800,14800,14800,14800,14800,18100,12100
crossfire car,EUR,12100,Low,16,0.3,0.68,,,,,,8100,9900,8100,9900,9900,12100,12100,14800,14800,12100,12100,9900
used tesla model s,EUR,14800,Medium,38,0.24,1.55,,,,,,12100,12100,12100,14800,18100,18100,18100,18100,18100,18100,14800,14800
ford gt for sale,EUR,12100,High,97,0.31,2.88,,,,,,9900,9900,8100,9900,9900,9900,12100,12100,12100,12100,12100,22200
lexus near me,EUR,12100,Low,23,2.11,8.88,,,,,,9900,12100,12100,12100,12100,12100,12100,14800,14800,14800,14800,14800
2017 dodge charger,EUR,14800,Low,28,0.61,2.18,,,,,,12100,12100,12100,14800,12100,12100,14800,18100,18100,18100,18100,14800
2015 dodge challenger,EUR,14800,Medium,33,0.52,2.33,,,,,,12100,12100,12100,14800,12100,12100,14800,18100,18100,18100,14800,14800
dodge hellephant,EUR,12100,Medium,51,2.78,5.59,,,,,,14800,18100,9900,9900,9900,12100,12100,12100,12100,14800,12100,9900
audi tt for sale,EUR,9900,High,79,0.31,1.32,,,,,,8100,8100,8100,9900,9900,9900,9900,9900,9900,9900,12100,8100
s2000 for sale,EUR,12100,Medium,67,0.22,0.58,,,,,,9900,9900,9900,12100,14800,14800,12100,12100,14800,12100,12100,9900
cutlass supreme,EUR,12100,High,72,0.28,0.79,,,,,,8100,9900,9900,9900,9900,12100,12100,14800,14800,14800,14800,14800
used mini cooper,EUR,12100,High,93,0.51,3.38,,,,,,9900,12100,12100,14800,14800,14800,14800,14800,14800,12100,12100,9900
2013 dodge charger,EUR,14800,Low,19,0.49,1.42,,,,,,9900,12100,12100,14800,12100,12100,14800,18100,18100,18100,18100,14800
land rover dealership,EUR,14800,Low,19,1.16,6.3,,,,,,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,18100,18100
2006 bmw 325i,EUR,14800,Medium,39,0.24,1.94,,,,,,12100,14800,14800,14800,14800,14800,14800,14800,18100,18100,18100,14800
335i,EUR,8100,Low,10,0.4,0.96,,,,,,8100,8100,6600,8100,8100,8100,8100,9900,9900,9900,9900,9900
buick lucerne,EUR,12100,Low,10,0.36,3.75,,,,,,9900,12100,12100,12100,12100,12100,12100,14800,14800,14800,14800,12100
honda element for sale,EUR,12100,Medium,66,0.4,1.35,,,,,,9900,12100,12100,14800,12100,12100,12100,12100,14800,12100,12100,12100
used subaru forester,EUR,14800,High,68,0.85,4.67,,,,,,12100,14800,14800,18100,14800,14800,14800,18100,18100,14800,14800,14800
