Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
jaguar dealership,USD,N/A,"10,000","100,000",Low,27,1.38,7.7,,,,,,,,,,,,,,,,,
autotrader used cars,USD,N/A,"10,000","100,000",Medium,38,0.97,4.21,,,,,,,,,,,,,,,,,
nissan 370z for sale,USD,N/A,"10,000","100,000",High,81,0.53,4.93,,,,,,,,,,,,,,,,,
2015 infiniti q50,USD,N/A,"10,000","100,000",Low,29,0.61,5.18,,,,,,,,,,,,,,,,,
five star ford,USD,N/A,"10,000","100,000",Low,22,0.93,3.92,,,,,,,,,,,,,,,,,
used jeep wrangler for sale,USD,N/A,"10,000","100,000",High,100,0.98,4.95,,,,,,,,,,,,,,,,,
camaro ss for sale,USD,N/A,"10,000","100,000",High,72,0.46,2.9,,,,,,,,,,,,,,,,,
used lexus,USD,N/A,"10,000","100,000",Medium,66,1.78,5.97,,,,,,,,,,,,,,,,,
subaru impreza hatchback,USD,N/A,"10,000","100,000",Medium,37,2.73,6.99,,,,,,,,,,,,,,,,,
used toyota camry,USD,N/A,"10,000","100,000",High,74,1.46,5.39,,,,,,,,,,,,,,,,,
acura nsx for sale,USD,N/A,"10,000","100,000",Medium,42,0.29,3.7,,,,,,,,,,,,,,,,,
mercedes benz dealership,USD,N/A,"10,000","100,000",Low,27,1.96,7.42,,,,,,,,,,,,,,,,,
best used suv,USD,N/A,"10,000","100,000",Medium,41,1.13,4.86,,,,,,,,,,,,,,,,,
volvo xc70,USD,N/A,"1,000","10,000",Low,15,0.34,2.08,,,,,,,,,,,,,,,,,
smart car for sale,USD,N/A,"10,000","100,000",High,100,0.39,2.03,,,,,,,,,,,,,,,,,
bmw 528i,USD,N/A,"10,000","100,000",Low,18,0.65,4.04,,,,,,,,,,,,,,,,,
jeep near me,USD,N/A,"10,000","100,000",Medium,45,2.8,7.51,,,,,,,,,,,,,,,,,
mazda near me,USD,N/A,"10,000","100,000",Medium,42,3.97,9.84,,,,,,,,,,,,,,,,,
toyota prius for sale,USD,N/A,"10,000","100,000",High,74,1.39,6.62,,,,,,,,,,,,,,,,,
2016 chevy cruze,USD,N/A,"10,000","100,000",Low,19,0.72,4.48,,,,,,,,,,,,,,,,,
2017 jeep wrangler,USD,N/A,"10,000","100,000",Medium,66,0.7,3.85,,,,,,,,,,,,,,,,,
infiniti dealer near me,USD,N/A,"10,000","100,000",Low,29,1.37,8.45,,,,,,,,,,,,,,,,,
rx7 for sale,USD,N/A,"10,000","100,000",Medium,64,0.41,3.37,,,,,,,,,,,,,,,,,
2016 hyundai sonata,USD,N/A,"10,000","100,000",Low,24,1.12,4.97,,,,,,,,,,,,,,,,,
bmw 428i,USD,N/A,"10,000","100,000",Low,17,0.5,2.12,,,,,,,,,,,,,,,,,
2015 jeep wrangler,USD,N/A,"10,000","100,000",High,80,0.51,2.97,,,,,,,,,,,,,,,,,
porsche for sale,USD,N/A,"10,000","100,000",High,87,0.38,1.55,,,,,,,,,,,,,,,,,
car places near me,USD,N/A,"10,000","100,000",Low,25,1.9,6.46,,,,,,,,,,,,,,,,,
dodge durango for sale,USD,N/A,"10,000","100,000",High,68,1.04,5.9,,,,,,,,,,,,,,,,,
used dodge charger,USD,N/A,"10,000","100,000",High,70,0.89,4.5,,,,,,,,,,,,,,,,,
auto connection,USD,N/A,"10,000","100,000",Low,11,1.02,3.81,,,,,,,,,,,,,,,,,
honda in,USD,N/A,"10,000","100,000",Low,1,4.42,8.75,,,,,,,,,,,,,,,,,
2011 honda accord,USD,N/A,"10,000","100,000",Low,21,0.45,2.39,,,,,,,,,,,,,,,,,
chevy trucks for sale,USD,N/A,"10,000","100,000",High,100,1.42,6.54,,,,,,,,,,,,,,,,,
mazda tribute,USD,N/A,"10,000","100,000",Low,8,0.44,4.75,,,,,,,,,,,,,,,,,
chevrolet trucks,USD,N/A,"10,000","100,000",Medium,53,2.42,9.31,,,,,,,,,,,,,,,,,
gmc near me,USD,N/A,"10,000","100,000",Medium,36,1.59,6.6,,,,,,,,,,,,,,,,,
audi near me,USD,N/A,"10,000","100,000",Low,24,2.41,8.12,,,,,,,,,,,,,,,,,
hummer h1 for sale,USD,N/A,"10,000","100,000",High,100,0.24,0.68,,,,,,,,,,,,,,,,,
three wheel car,USD,N/A,"10,000","100,000",High,100,0.74,2.71,,,,,,,,,,,,,,,,,
2016 honda accord sport,USD,N/A,"10,000","100,000",Medium,40,0.65,4.03,,,,,,,,,,,,,,,,,
dealer daily toyota,USD,N/A,"10,000","100,000",Low,4,5.4,14.57,,,,,,,,,,,,,,,,,
buick rendezvous,USD,N/A,"10,000","100,000",Low,7,0.46,2.66,,,,,,,,,,,,,,,,,
maserati for sale,USD,N/A,"10,000","100,000",High,84,0.34,3.27,,,,,,,,,,,,,,,,,
kdealer,USD,N/A,"10,000","100,000",Low,0,1.9,11.64,,,,,,,,,,,,,,,,,
370z for sale,USD,N/A,"10,000","100,000",High,70,0.4,5.15,,,,,,,,,,,,,,,,,
bmw x5 for sale,USD,N/A,"10,000","100,000",Medium,59,0.58,6.25,,,,,,,,,,,,,,,,,
tesla dealership near me,USD,N/A,"10,000","100,000",Low,6,2.82,27.63,,,,,,,,,,,,,,,,,
honda beat,USD,N/A,"1,000","10,000",Low,3,0.37,5.88,,,,,,,,,,,,,,,,,
mazda miata for sale,USD,N/A,"10,000","100,000",High,95,0.63,6,,,,,,,,,,,,,,,,,
lamborghini dealership,USD,N/A,"10,000","100,000",Low,14,0.57,2.75,,,,,,,,,,,,,,,,,
used porsche,USD,N/A,"10,000","100,000",High,71,0.38,2.8,,,,,,,,,,,,,,,,,
suv for sale near me,USD,N/A,"10,000","100,000",High,90,1.2,8.29,,,,,,,,,,,,,,,,,
ram dealer,USD,N/A,"10,000","100,000",Medium,50,4.8,13.5,,,,,,,,,,,,,,,,,
chevy near me,USD,N/A,"10,000","100,000",Low,33,1.74,8,,,,,,,,,,,,,,,,,
used toyota corolla,USD,N/A,"10,000","100,000",High,71,1.32,5,,,,,,,,,,,,,,,,,
cargurus used cars near me,USD,N/A,"10,000","100,000",Medium,66,1.27,6.1,,,,,,,,,,,,,,,,,
subaru brz for sale,USD,N/A,"10,000","100,000",High,67,0.34,3.75,,,,,,,,,,,,,,,,,
c63 amg for sale,USD,N/A,"10,000","100,000",Low,31,0.46,4.34,,,,,,,,,,,,,,,,,
carmax payment,USD,N/A,"10,000","100,000",Low,17,0.28,2.96,,,,,,,,,,,,,,,,,
used subaru outback,USD,N/A,"10,000","100,000",High,70,0.89,5.09,,,,,,,,,,,,,,,,,
volkswagen near me,USD,N/A,"10,000","100,000",Low,26,1.92,7.99,,,,,,,,,,,,,,,,,
used suv,USD,N/A,"10,000","100,000",High,80,1.1,4.52,,,,,,,,,,,,,,,,,
used cars for sale by owner near me,USD,N/A,"10,000","100,000",High,99,0.74,3.15,,,,,,,,,,,,,,,,,
fiat dealership,USD,N/A,"10,000","100,000",Low,22,2.8,13.81,,,,,,,,,,,,,,,,,
used cars under 5000,USD,N/A,"10,000","100,000",High,72,1.16,3.9,,,,,,,,,,,,,,,,,
bmw 435i,USD,N/A,"10,000","100,000",Low,15,0.5,1.58,,,,,,,,,,,,,,,,,
audi for sale,USD,N/A,"10,000","100,000",High,67,0.55,3.94,,,,,,,,,,,,,,,,,
infiniti qx56,USD,N/A,"10,000","100,000",Low,22,0.43,1.42,,,,,,,,,,,,,,,,,
subaru wrx sti for sale,USD,N/A,"10,000","100,000",Medium,48,0.37,3.97,,,,,,,,,,,,,,,,,
2017 nissan maxima,USD,N/A,"10,000","100,000",Low,32,0.67,4,,,,,,,,,,,,,,,,,
buy here pay here car lots near me,USD,N/A,"10,000","100,000",Medium,65,1.95,7.7,,,,,,,,,,,,,,,,,
toyota corolla for sale,USD,N/A,"1,000","10,000",Medium,66,1.97,10.49,,,,,,,,,,,,,,,,,
new cars for sale,USD,N/A,"10,000","100,000",High,81,1.2,5.74,,,,,,,,,,,,,,,,,
cars under 1000,USD,N/A,"10,000","100,000",High,100,0.52,2.13,,,,,,,,,,,,,,,,,
mazda rx7 for sale,USD,N/A,"10,000","100,000",High,85,0.83,7,,,,,,,,,,,,,,,,,
used dodge challenger,USD,N/A,"10,000","100,000",High,90,1.05,4.5,,,,,,,,,,,,,,,,,
used car websites,USD,N/A,"10,000","100,000",High,83,1.16,4.2,,,,,,,,,,,,,,,,,
jeep renegade for sale,USD,N/A,"10,000","100,000",High,72,1.51,9.43,,,,,,,,,,,,,,,,,
craigslist used cars,USD,N/A,"10,000","100,000",Medium,37,0.5,2.56,,,,,,,,,,,,,,,,,
mercedes benz near me,USD,N/A,"10,000","100,000",Low,27,2.4,8.2,,,,,,,,,,,,,,,,,
bmw m4 for sale,USD,N/A,"10,000","100,000",Medium,58,0.34,2.78,,,,,,,,,,,,,,,,,
best used car websites,USD,N/A,"10,000","100,000",High,69,1.02,4.85,,,,,,,,,,,,,,,,,
classic trucks for sale,USD,N/A,"10,000","100,000",High,92,0.31,1.8,,,,,,,,,,,,,,,,,
cars under 10000,USD,N/A,"10,000","100,000",Medium,63,0.77,3.63,,,,,,,,,,,,,,,,,
2011 bmw 328i,USD,N/A,"10,000","100,000",Low,18,0.3,1.51,,,,,,,,,,,,,,,,,
cadillac sts,USD,N/A,"10,000","100,000",Low,11,0.49,4.56,,,,,,,,,,,,,,,,,
subaru hatchback,USD,N/A,"10,000","100,000",Low,21,1.27,5.62,,,,,,,,,,,,,,,,,
gm dealership,USD,N/A,"10,000","100,000",Low,10,1,4.41,,,,,,,,,,,,,,,,,
2016 lexus rx 350,USD,N/A,"10,000","100,000",Medium,41,0.81,3.79,,,,,,,,,,,,,,,,,
2013 toyota camry,USD,N/A,"10,000","100,000",Low,17,0.39,2.45,,,,,,,,,,,,,,,,,
el camino for sale,USD,N/A,"10,000","100,000",High,100,0.19,0.78,,,,,,,,,,,,,,,,,
crossfire car,USD,N/A,"10,000","100,000",Low,16,0.33,0.76,,,,,,,,,,,,,,,,,
used tesla model s,USD,N/A,"10,000","100,000",Medium,38,0.27,1.72,,,,,,,,,,,,,,,,,
ford gt for sale,USD,N/A,"10,000","100,000",High,97,0.34,3.2,,,,,,,,,,,,,,,,,
lexus near me,USD,N/A,"10,000","100,000",Low,23,2.35,9.87,,,,,,,,,,,,,,,,,
2017 dodge charger,USD,N/A,"10,000","100,000",Low,28,0.68,2.42,,,,,,,,,,,,,,,,,
2015 dodge challenger,USD,N/A,"10,000","100,000",Medium,33,0.58,2.59,,,,,,,,,,,,,,,,,
dodge hellephant,USD,N/A,"10,000","100,000",Medium,51,3.09,6.22,,,,,,,,,,,,,,,,,
audi tt for sale,USD,N/A,"1,000","10,000",High,79,0.34,1.47,,,,,,,,,,,,,,,,,
s2000 for sale,USD,N/A,"10,000","100,000",Medium,67,0.24,0.65,,,,,,,,,,,,,,,,,
cutlass supreme,USD,N/A,"10,000","100,000",High,72,0.31,0.88,,,,,,,,,,,,,,,,,
used mini cooper,USD,N/A,"10,000","100,000",High,93,0.57,3.76,,,,,,,,,,,,,,,,,
2013 dodge charger,USD,N/A,"10,000","100,000",Low,19,0.54,1.58,,,,,,,,,,,,,,,,,
land rover dealership,USD,N/A,"10,000","100,000",Low,19,1.29,7,,,,,,,,,,,,,,,,,
2006 bmw 325i,USD,N/A,"10,000","100,000",Medium,39,0.27,2.16,,,,,,,,,,,,,,,,,
335i,USD,N/A,"1,000","10,000",Low,10,0.45,1.07,,,,,,,,,,,,,,,,,
buick lucerne,USD,N/A,"10,000","100,000",Low,10,0.4,4.17,,,,,,,,,,,,,,,,,
honda element for sale,USD,N/A,"10,000","100,000",Medium,66,0.44,1.5,,,,,,,,,,,,,,,,,
used subaru forester,USD,N/A,"10,000","100,000",High,68,0.94,5.19,,,,,,,,,,,,,,,,,
audi a4 for sale,USD,N/A,"1,000","10,000",Medium,54,0.5,6.25,,,,,,,,,,,,,,,,,
used subaru crosstrek,USD,N/A,"10,000","100,000",High,70,0.65,4.7,,,,,,,,,,,,,,,,,
used car search,USD,N/A,"10,000","100,000",High,80,1.51,5.13,,,,,,,,,,,,,,,,,
cls 550,USD,N/A,"10,000","100,000",Low,27,0.5,4.31,,,,,,,,,,,,,,,,,
electric cars for sale,USD,N/A,"1,000","10,000",High,100,1.13,4.99,,,,,,,,,,,,,,,,,
used cars near me under 5000,USD,N/A,"10,000","100,000",High,77,1.11,4.57,,,,,,,,,,,,,,,,,
used mazda cx 5,USD,N/A,"10,000","100,000",Medium,65,0.94,5.62,,,,,,,,,,,,,,,,,
chevy captiva,USD,N/A,"10,000","100,000",Low,12,0.44,2.49,,,,,,,,,,,,,,,,,
vehicles for sale,USD,N/A,"10,000","100,000",High,95,1.02,2.99,,,,,,,,,,,,,,,,,
lexus for sale,USD,N/A,"10,000","100,000",Medium,58,1.42,10.39,,,,,,,,,,,,,,,,,
used chevy tahoe,USD,N/A,"10,000","100,000",Medium,67,0.89,4.67,,,,,,,,,,,,,,,,,
hummer car,USD,N/A,"1,000","10,000",Medium,63,0.37,2.02,,,,,,,,,,,,,,,,,
camaro zl1 for sale,USD,N/A,"10,000","100,000",High,83,0.43,3.15,,,,,,,,,,,,,,,,,
kunes country,USD,N/A,"10,000","100,000",Low,2,0.78,4.78,,,,,,,,,,,,,,,,,
bmw m5 for sale,USD,N/A,"10,000","100,000",Medium,41,0.34,2.09,,,,,,,,,,,,,,,,,
minivans for sale,USD,N/A,"10,000","100,000",High,90,0.85,4.35,,,,,,,,,,,,,,,,,
nissan dealerships near me,USD,N/A,"10,000","100,000",Medium,43,3,8.5,,,,,,,,,,,,,,,,,
miata for sale,USD,N/A,"10,000","100,000",High,100,0.47,6,,,,,,,,,,,,,,,,,
wrx for sale,USD,N/A,"10,000","100,000",Medium,50,0.38,4.37,,,,,,,,,,,,,,,,,
bmw 335i for sale,USD,N/A,"10,000","100,000",Medium,47,0.35,1.89,,,,,,,,,,,,,,,,,
sell your car,USD,N/A,"1,000","10,000",High,87,3,12.35,,,,,,,,,,,,,,,,,
2014 nissan maxima,USD,N/A,"10,000","100,000",Low,25,0.55,2.87,,,,,,,,,,,,,,,,,
ebay motors collector cars,USD,N/A,"10,000","100,000",High,72,0.17,0.64,,,,,,,,,,,,,,,,,
subaru forester for sale,USD,N/A,"10,000","100,000",High,68,1.15,8.37,,,,,,,,,,,,,,,,,
used audi for sale,USD,N/A,"10,000","100,000",High,76,0.82,4.74,,,,,,,,,,,,,,,,,
2010 jeep wrangler,USD,N/A,"10,000","100,000",High,93,0.27,1.97,,,,,,,,,,,,,,,,,
willys jeep for sale,USD,N/A,"10,000","100,000",High,100,0.54,5.26,,,,,,,,,,,,,,,,,
2015 lexus rx 350,USD,N/A,"10,000","100,000",Medium,36,0.57,4.02,,,,,,,,,,,,,,,,,
audi s4 for sale,USD,N/A,"10,000","100,000",Medium,42,0.35,3.3,,,,,,,,,,,,,,,,,
2015 chevy tahoe,USD,N/A,"10,000","100,000",Medium,34,0.5,2.79,,,,,,,,,,,,,,,,,
challenger for sale,USD,N/A,"10,000","100,000",High,84,0.73,4.21,,,,,,,,,,,,,,,,,
carvana sell car,USD,N/A,"10,000","100,000",Medium,46,1.38,6.42,,,,,,,,,,,,,,,,,
ford lightning for sale,USD,N/A,"10,000","100,000",Medium,48,1.29,5.25,,,,,,,,,,,,,,,,,
2014 hyundai sonata,USD,N/A,"10,000","100,000",Low,14,0.65,4.15,,,,,,,,,,,,,,,,,
car gurus dealer,USD,N/A,"10,000","100,000",Medium,39,1.49,8.74,,,,,,,,,,,,,,,,,
bmw 640i,USD,N/A,"1,000","10,000",Low,25,0.69,3.73,,,,,,,,,,,,,,,,,
used lexus for sale,USD,N/A,"10,000","100,000",High,73,1.3,6.91,,,,,,,,,,,,,,,,,
2008 bmw 328i,USD,N/A,"10,000","100,000",Low,20,0.33,0.78,,,,,,,,,,,,,,,,,
elite auto sales,USD,N/A,"10,000","100,000",Low,7,0.8,3.16,,,,,,,,,,,,,,,,,
dodge near me,USD,N/A,"10,000","100,000",Medium,40,4.04,10,,,,,,,,,,,,,,,,,
used corvettes for sale,USD,N/A,"10,000","100,000",High,91,0.34,3.27,,,,,,,,,,,,,,,,,
infiniti g37 coupe,USD,N/A,"10,000","100,000",Low,20,0.4,1.95,,,,,,,,,,,,,,,,,
nissan 240sx for sale,USD,N/A,"10,000","100,000",High,76,1.01,5.77,,,,,,,,,,,,,,,,,
240sx for sale,USD,N/A,"10,000","100,000",Medium,61,0.86,2.62,,,,,,,,,,,,,,,,,
nissan skyline for sale,USD,N/A,"1,000","10,000",High,92,0.6,4.6,,,,,,,,,,,,,,,,,
used range rover for sale,USD,N/A,"10,000","100,000",High,88,0.67,2.65,,,,,,,,,,,,,,,,,
nsx for sale,USD,N/A,"10,000","100,000",Medium,63,0.19,1.79,,,,,,,,,,,,,,,,,
pontiac bonneville,USD,N/A,"1,000","10,000",Low,4,0.34,0.69,,,,,,,,,,,,,,,,,
audi q7 for sale,USD,N/A,"1,000","10,000",High,72,0.69,6.91,,,,,,,,,,,,,,,,,
chevrolet near me,USD,N/A,"10,000","100,000",Medium,43,1.95,8,,,,,,,,,,,,,,,,,
repo cars for sale,USD,N/A,"10,000","100,000",High,68,0.73,2.54,,,,,,,,,,,,,,,,,
2007 bmw 328i,USD,N/A,"10,000","100,000",Low,20,0.28,0.71,,,,,,,,,,,,,,,,,
subaru crosstrek for sale,USD,N/A,"10,000","100,000",High,71,1.1,7.14,,,,,,,,,,,,,,,,,
mercedes for sale,USD,N/A,"1,000","10,000",High,72,0.49,2.84,,,,,,,,,,,,,,,,,
kia soul for sale,USD,N/A,"10,000","100,000",High,89,1.31,6.82,,,,,,,,,,,,,,,,,
dodge chrysler,USD,N/A,"10,000","100,000",Low,22,2.53,6.28,,,,,,,,,,,,,,,,,
2008 cadillac cts,USD,N/A,"10,000","100,000",Low,27,0.34,0.74,,,,,,,,,,,,,,,,,
used lamborghini,USD,N/A,"10,000","100,000",High,90,0.25,1.13,,,,,,,,,,,,,,,,,
chevrolet dealerships,USD,N/A,"10,000","100,000",Medium,50,1.69,6.75,,,,,,,,,,,,,,,,,
porsche panamera for sale,USD,N/A,"1,000","10,000",High,76,0.38,2.56,,,,,,,,,,,,,,,,,
ford mustang price,USD,N/A,"1,000","10,000",High,82,0.87,3.74,,,,,,,,,,,,,,,,,
cheap used cars near me,USD,N/A,"10,000","100,000",High,94,1.17,4.38,,,,,,,,,,,,,,,,,
2014 camaro,USD,N/A,"10,000","100,000",Medium,41,0.36,2.39,,,,,,,,,,,,,,,,,
chrysler 300 for sale,USD,N/A,"10,000","100,000",Medium,66,0.76,3.84,,,,,,,,,,,,,,,,,
audi q5 for sale,USD,N/A,"1,000","10,000",Medium,61,0.76,9.6,,,,,,,,,,,,,,,,,
trans am for sale,USD,N/A,"10,000","100,000",High,100,0.16,0.57,,,,,,,,,,,,,,,,,
2014 jeep wrangler,USD,N/A,"10,000","100,000",Medium,53,0.43,2.64,,,,,,,,,,,,,,,,,
chevy monte carlo,USD,N/A,"10,000","100,000",Low,7,0.6,4.62,,,,,,,,,,,,,,,,,
automaxx,USD,N/A,"1,000","10,000",Low,10,1.22,5,,,,,,,,,,,,,,,,,
mercedes near me,USD,N/A,"1,000","10,000",Low,23,2.18,7.7,,,,,,,,,,,,,,,,,
subaru for sale,USD,N/A,"10,000","100,000",High,75,0.66,4.35,,,,,,,,,,,,,,,,,
subaru outback for sale,USD,N/A,"10,000","100,000",High,72,1.1,8.05,,,,,,,,,,,,,,,,,
dodge challenger price,USD,N/A,"1,000","10,000",High,78,0.98,5,,,,,,,,,,,,,,,,,
ford mustang convertible,USD,N/A,"1,000","10,000",Medium,50,0.64,2.97,,,,,,,,,,,,,,,,,
honda fit for sale,USD,N/A,"10,000","100,000",Medium,64,0.68,4.93,,,,,,,,,,,,,,,,,
honda civic si for sale,USD,N/A,"10,000","100,000",Medium,61,0.58,5.75,,,,,,,,,,,,,,,,,
used tesla model x,USD,N/A,"10,000","100,000",Medium,39,0.28,2,,,,,,,,,,,,,,,,,
audi a6 2016,USD,N/A,"1,000","10,000",Low,25,0.59,5.5,,,,,,,,,,,,,,,,,
kia rondo,USD,N/A,"1,000","10,000",Low,8,1,10,,,,,,,,,,,,,,,,,
the car store,USD,N/A,"10,000","100,000",Low,8,1.04,3.42,,,,,,,,,,,,,,,,,
toyota service near me,USD,N/A,"10,000","100,000",Low,33,3.02,9.4,,,,,,,,,,,,,,,,,
2016 dodge challenger,USD,N/A,"10,000","100,000",Low,32,0.62,3,,,,,,,,,,,,,,,,,
volvo c70,USD,N/A,"1,000","10,000",Low,17,0.34,2.25,,,,,,,,,,,,,,,,,
2012 jeep wrangler,USD,N/A,"10,000","100,000",Medium,64,0.34,2.35,,,,,,,,,,,,,,,,,
chrysler aspen,USD,N/A,"1,000","10,000",Low,13,0.44,1.05,,,,,,,,,,,,,,,,,
2015 acura tlx,USD,N/A,"10,000","100,000",Low,27,0.57,4.74,,,,,,,,,,,,,,,,,
classic cars for sale near me,USD,N/A,"10,000","100,000",Medium,59,0.33,2.1,,,,,,,,,,,,,,,,,
gm dealer near me,USD,N/A,"10,000","100,000",Low,16,1.3,6.3,,,,,,,,,,,,,,,,,
2006 pontiac g6,USD,N/A,"10,000","100,000",Low,10,0.25,0.76,,,,,,,,,,,,,,,,,
lexus hatchback,USD,N/A,"1,000","10,000",Low,8,0.53,3.61,,,,,,,,,,,,,,,,,
2016 acura mdx,USD,N/A,"10,000","100,000",Medium,37,0.63,4.64,,,,,,,,,,,,,,,,,
tesla model x for sale,USD,N/A,"1,000","10,000",High,85,0.3,1.72,,,,,,,,,,,,,,,,,
2016 chrysler 200,USD,N/A,"10,000","100,000",Low,20,0.8,4,,,,,,,,,,,,,,,,,
2019 lexus es 350,USD,N/A,"10,000","100,000",Medium,37,1.77,6.25,,,,,,,,,,,,,,,,,
tesla new car,USD,N/A,"1,000","10,000",Low,5,1.82,9,,,,,,,,,,,,,,,,,
rolls royce for sale,USD,N/A,"1,000","10,000",High,100,0.23,0.9,,,,,,,,,,,,,,,,,
porsche cayenne price,USD,N/A,"1,000","10,000",Low,28,0.43,5.14,,,,,,,,,,,,,,,,,
car lot,USD,N/A,"1,000","10,000",Low,19,1.27,4.46,,,,,,,,,,,,,,,,,
honda service near me,USD,N/A,"1,000","10,000",Low,22,2.35,7.26,,,,,,,,,,,,,,,,,
porsche dealer near me,USD,N/A,"10,000","100,000",Low,14,2.56,9.5,,,,,,,,,,,,,,,,,
chrysler dodge jeep ram,USD,N/A,"10,000","100,000",Low,16,1.36,8.18,,,,,,,,,,,,,,,,,
automart,USD,N/A,"1,000","10,000",Low,12,0.82,5.96,,,,,,,,,,,,,,,,,
dodge hellcat for sale,USD,N/A,"1,000","10,000",High,91,0.34,3.2,,,,,,,,,,,,,,,,,
audi a4 2016,USD,N/A,"1,000","10,000",Low,21,0.46,4.83,,,,,,,,,,,,,,,,,
drivetime inventory,USD,N/A,"10,000","100,000",Medium,54,0.73,2.19,,,,,,,,,,,,,,,,,
auto dealerships near me,USD,N/A,"10,000","100,000",Medium,36,2.48,10.11,,,,,,,,,,,,,,,,,
bmw m235i,USD,N/A,"1,000","10,000",Low,14,0.48,4.95,,,,,,,,,,,,,,,,,
car connection,USD,N/A,"10,000","100,000",Low,17,0.18,2.2,,,,,,,,,,,,,,,,,
volvo wagon,USD,N/A,"1,000","10,000",Low,17,0.75,2.84,,,,,,,,,,,,,,,,,
gtr price,USD,N/A,"1,000","10,000",Medium,39,0.34,2.12,,,,,,,,,,,,,,,,,
lucid air,USD,N/A,"1,000","10,000",Low,1,1.25,11.02,,,,,,,,,,,,,,,,,
acura mdx for sale,USD,N/A,"10,000","100,000",Medium,64,0.86,9,,,,,,,,,,,,,,,,,
cargurus new listings,USD,N/A,"10,000","100,000",Medium,35,1,7.37,,,,,,,,,,,,,,,,,
hummer h2 for sale,USD,N/A,"10,000","100,000",High,100,0.34,0.95,,,,,,,,,,,,,,,,,
camry 2012,USD,N/A,"1,000","10,000",Low,14,0.34,3.3,,,,,,,,,,,,,,,,,
mini dealership,USD,N/A,"1,000","10,000",Low,15,1.96,8.81,,,,,,,,,,,,,,,,,
online car sales,USD,N/A,"10,000","100,000",High,95,1.9,7.82,,,,,,,,,,,,,,,,,
used mustang,USD,N/A,"10,000","100,000",High,80,0.94,4.54,,,,,,,,,,,,,,,,,
nissan maxima for sale,USD,N/A,"1,000","10,000",Medium,61,1,6.34,,,,,,,,,,,,,,,,,
4x4 trucks for sale,USD,N/A,"10,000","100,000",High,91,0.69,2.91,,,,,,,,,,,,,,,,,
used maserati,USD,N/A,"10,000","100,000",High,73,0.34,1.58,,,,,,,,,,,,,,,,,
lexus lfa for sale,USD,N/A,"1,000","10,000",Low,18,0.5,5,,,,,,,,,,,,,,,,,
2017 subaru forester,USD,N/A,"10,000","100,000",Low,32,0.93,5.74,,,,,,,,,,,,,,,,,
used cars under 10000,USD,N/A,"10,000","100,000",High,79,1.5,6,,,,,,,,,,,,,,,,,
used chevy traverse,USD,N/A,"10,000","100,000",High,72,0.99,4.96,,,,,,,,,,,,,,,,,
2007 jeep wrangler,USD,N/A,"10,000","100,000",Medium,65,0.31,1.63,,,,,,,,,,,,,,,,,
venza,USD,N/A,"1,000","10,000",Low,21,0.34,1.94,,,,,,,,,,,,,,,,,
audi a7 for sale,USD,N/A,"1,000","10,000",Medium,65,0.34,3.47,,,,,,,,,,,,,,,,,
hellcat engine,USD,N/A,"1,000","10,000",High,100,0.5,5.25,,,,,,,,,,,,,,,,,
used jeep wrangler for sale near me,USD,N/A,"10,000","100,000",High,97,1,5,,,,,,,,,,,,,,,,,
cadillac dts,USD,N/A,"1,000","10,000",Low,17,0.5,2.33,,,,,,,,,,,,,,,,,
2013 bmw 328i,USD,N/A,"10,000","100,000",Low,17,0.36,2.34,,,,,,,,,,,,,,,,,
chevy z71,USD,N/A,"10,000","100,000",Low,27,1.1,4.87,,,,,,,,,,,,,,,,,
lexus rx 350 used,USD,N/A,"10,000","100,000",High,74,1.5,5.37,,,,,,,,,,,,,,,,,
used prius,USD,N/A,"10,000","100,000",High,67,1.06,3.75,,,,,,,,,,,,,,,,,
karmann ghia for sale,USD,N/A,"1,000","10,000",High,100,0.34,0.93,,,,,,,,,,,,,,,,,
porsche cayman for sale,USD,N/A,"1,000","10,000",Medium,50,0.32,1.39,,,,,,,,,,,,,,,,,
cars under 2000,USD,N/A,"1,000","10,000",High,97,0.3,1.57,,,,,,,,,,,,,,,,,
scion frs for sale,USD,N/A,"1,000","10,000",Medium,52,0.34,1.05,,,,,,,,,,,,,,,,,
cars for sale by owner near me,USD,N/A,"10,000","100,000",High,83,0.68,2.8,,,,,,,,,,,,,,,,,
2008 jeep wrangler,USD,N/A,"10,000","100,000",High,84,0.28,1.58,,,,,,,,,,,,,,,,,
buick roadmaster,USD,N/A,"1,000","10,000",Low,9,0.34,3.84,,,,,,,,,,,,,,,,,
toyota certified pre owned,USD,N/A,"10,000","100,000",Medium,50,2.13,4.84,,,,,,,,,,,,,,,,,
brz for sale,USD,N/A,"1,000","10,000",Medium,63,0.25,2.09,,,,,,,,,,,,,,,,,
2016 subaru forester,USD,N/A,"10,000","100,000",Low,26,0.76,4.68,,,,,,,,,,,,,,,,,
