Keyword,Currency,Avg. monthly searches,Min search volume,Max search volume,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Searches: Dec 2018,Searches: Jan 2019,Searches: Feb 2019,Searches: Mar 2019,Searches: Apr 2019,Searches: May 2019,Searches: Jun 2019,Searches: Jul 2019,Searches: Aug 2019,Searches: Sep 2019,Searches: Oct 2019,Searches: Nov 2019
christmas dress,USD,N/A,"10,000","100,000",High,100,0.45,1.36,,,,,,,,,,,,,,,,,
short wedding dresses,USD,N/A,"10,000","100,000",High,100,0.52,1.97,,,,,,,,,,,,,,,,,
teddy bear jacket,USD,N/A,"10,000","100,000",High,100,0.33,1.65,,,,,,,,,,,,,,,,,
cheap clothes,USD,N/A,"10,000","100,000",High,100,0.75,1.81,,,,,,,,,,,,,,,,,
men's clothing stores,USD,N/A,"10,000","100,000",High,77,1.36,3.45,,,,,,,,,,,,,,,,,
sweaters for men,USD,N/A,"10,000","100,000",High,100,1.14,3.29,,,,,,,,,,,,,,,,,
girls swimsuits,USD,N/A,"10,000","100,000",High,100,0.61,1.76,,,,,,,,,,,,,,,,,
cute clothes,USD,N/A,"10,000","100,000",High,100,0.72,1.57,,,,,,,,,,,,,,,,,
western wear,USD,N/A,"10,000","100,000",High,84,0.39,0.96,,,,,,,,,,,,,,,,,
boohoo usa,USD,N/A,"10,000","100,000",High,99,0.65,1.78,,,,,,,,,,,,,,,,,
emerald green dress,USD,N/A,"10,000","100,000",High,100,0.48,1.63,,,,,,,,,,,,,,,,,
black prom dresses,USD,N/A,"10,000","100,000",High,100,0.27,1.04,,,,,,,,,,,,,,,,,
african dresses,USD,N/A,"10,000","100,000",High,100,0.37,0.78,,,,,,,,,,,,,,,,,
bridal gowns,USD,N/A,"10,000","100,000",High,100,0.66,1.8,,,,,,,,,,,,,,,,,
wedding gowns,USD,N/A,"10,000","100,000",High,100,0.6,1.95,,,,,,,,,,,,,,,,,
ted baker dresses,USD,N/A,"10,000","100,000",High,100,0.54,1.28,,,,,,,,,,,,,,,,,
mini dress,USD,N/A,"10,000","100,000",High,100,0.48,1.81,,,,,,,,,,,,,,,,,
cargo pants for women,USD,N/A,"10,000","100,000",High,100,0.69,2.59,,,,,,,,,,,,,,,,,
cardigan sweater,USD,N/A,"10,000","100,000",High,100,0.8,2.62,,,,,,,,,,,,,,,,,
1980s fashion,USD,N/A,"10,000","100,000",High,100,0.18,0.36,,,,,,,,,,,,,,,,,
plus size cocktail dresses,USD,N/A,"10,000","100,000",High,100,0.74,2.28,,,,,,,,,,,,,,,,,
gucci sweatshirt,USD,N/A,"10,000","100,000",High,100,0.38,0.95,,,,,,,,,,,,,,,,,
black cocktail dress,USD,N/A,"10,000","100,000",High,100,0.88,2.81,,,,,,,,,,,,,,,,,
old navy maternity,USD,N/A,"10,000","100,000",High,100,0.42,1.01,,,,,,,,,,,,,,,,,
zara dresses,USD,N/A,"10,000","100,000",High,100,0.77,1.69,,,,,,,,,,,,,,,,,
asos dresses,USD,N/A,"10,000","100,000",High,100,1.6,3.54,,,,,,,,,,,,,,,,,
light blue dress,USD,N/A,"10,000","100,000",High,100,0.53,1.56,,,,,,,,,,,,,,,,,
activewear,USD,N/A,"10,000","100,000",Medium,41,1.29,3.4,,,,,,,,,,,,,,,,,
madewell jeans,USD,N/A,"10,000","100,000",High,100,0.9,1.4,,,,,,,,,,,,,,,,,
target bathing suits,USD,N/A,"10,000","100,000",High,100,0.87,1.91,,,,,,,,,,,,,,,,,
forever 21 dresses,USD,N/A,"10,000","100,000",High,100,0.54,0.94,,,,,,,,,,,,,,,,,
2000s fashion,USD,N/A,"10,000","100,000",Low,5,,,,,,,,,,,,,,,,,,,
jean skirt,USD,N/A,"10,000","100,000",High,100,0.51,1.57,,,,,,,,,,,,,,,,,
70s outfits,USD,N/A,"10,000","100,000",High,100,0.18,0.35,,,,,,,,,,,,,,,,,
black leather jacket,USD,N/A,"10,000","100,000",High,100,0.68,2.63,,,,,,,,,,,,,,,,,
endclothing,USD,N/A,"10,000","100,000",Low,9,0.42,0.67,,,,,,,,,,,,,,,,,
coachella outfits,USD,N/A,"10,000","100,000",High,100,0.21,1.29,,,,,,,,,,,,,,,,,
boohoo clothing,USD,N/A,"10,000","100,000",High,100,0.97,1.73,,,,,,,,,,,,,,,,,
teddy jacket,USD,N/A,"10,000","100,000",High,100,0.56,1.47,,,,,,,,,,,,,,,,,
burberry jacket,USD,N/A,"10,000","100,000",High,100,0.57,4.12,,,,,,,,,,,,,,,,,
low rise jeans,USD,N/A,"10,000","100,000",High,100,0.81,2.93,,,,,,,,,,,,,,,,,
nike sweater,USD,N/A,"10,000","100,000",High,100,0.11,0.83,,,,,,,,,,,,,,,,,
romper dress,USD,N/A,"10,000","100,000",High,100,0.6,1.66,,,,,,,,,,,,,,,,,
plus size white dress,USD,N/A,"10,000","100,000",High,100,0.59,1.76,,,,,,,,,,,,,,,,,
white jeans,USD,N/A,"10,000","100,000",High,100,1.04,3,,,,,,,,,,,,,,,,,
cargo pants for men,USD,N/A,"10,000","100,000",High,100,0.98,2.63,,,,,,,,,,,,,,,,,
trench coat women,USD,N/A,"10,000","100,000",High,100,0.73,2.56,,,,,,,,,,,,,,,,,
asos maternity,USD,N/A,"10,000","100,000",High,100,1.1,3.14,,,,,,,,,,,,,,,,,
black leggings,USD,N/A,"10,000","100,000",High,100,1.21,2.87,,,,,,,,,,,,,,,,,
mens winter jackets,USD,N/A,"10,000","100,000",High,100,0.74,2.48,,,,,,,,,,,,,,,,,
business attire,USD,N/A,"10,000","100,000",High,100,1.39,6.7,,,,,,,,,,,,,,,,,
chicos clothing,USD,N/A,"10,000","100,000",High,100,0.24,2.2,,,,,,,,,,,,,,,,,
summer outfits,USD,N/A,"10,000","100,000",High,100,0.51,2.99,,,,,,,,,,,,,,,,,
turtleneck sweater,USD,N/A,"10,000","100,000",High,100,0.66,2.11,,,,,,,,,,,,,,,,,
calvin klein dresses,USD,N/A,"10,000","100,000",High,100,0.47,1.57,,,,,,,,,,,,,,,,,
aesthetic outfits,USD,N/A,"10,000","100,000",High,100,0.53,4.07,,,,,,,,,,,,,,,,,
off white shirt,USD,N/A,"10,000","100,000",High,100,0.41,1.29,,,,,,,,,,,,,,,,,
hot pants,USD,N/A,"10,000","100,000",High,100,0.26,1.53,,,,,,,,,,,,,,,,,
linen pants,USD,N/A,"10,000","100,000",High,100,0.66,3.14,,,,,,,,,,,,,,,,,
champion shorts,USD,N/A,"10,000","100,000",High,100,0.38,1.46,,,,,,,,,,,,,,,,,
macys prom dresses,USD,N/A,"10,000","100,000",High,100,0.12,0.56,,,,,,,,,,,,,,,,,
prom dress shops,USD,N/A,"10,000","100,000",High,100,0.35,1.03,,,,,,,,,,,,,,,,,
chino pants,USD,N/A,"10,000","100,000",High,100,1,3.77,,,,,,,,,,,,,,,,,
shorts for women,USD,N/A,"10,000","100,000",High,100,0.99,2.52,,,,,,,,,,,,,,,,,
black tie dresses,USD,N/A,"10,000","100,000",High,100,1.13,4.22,,,,,,,,,,,,,,,,,
baby dress,USD,N/A,"10,000","100,000",High,100,0.47,1.24,,,,,,,,,,,,,,,,,
spandex shorts,USD,N/A,"10,000","100,000",High,100,0.43,1.67,,,,,,,,,,,,,,,,,
mens tracksuits,USD,N/A,"10,000","100,000",High,100,0.51,1.62,,,,,,,,,,,,,,,,,
maternity jeans,USD,N/A,"10,000","100,000",High,100,1.45,3.3,,,,,,,,,,,,,,,,,
old navy dresses,USD,N/A,"10,000","100,000",High,100,0.38,0.78,,,,,,,,,,,,,,,,,
distressed jeans,USD,N/A,"10,000","100,000",High,100,0.73,2.69,,,,,,,,,,,,,,,,,
silver dress,USD,N/A,"10,000","100,000",High,100,0.39,1.52,,,,,,,,,,,,,,,,,
one piece bathing suits,USD,N/A,"10,000","100,000",High,100,1.23,3.6,,,,,,,,,,,,,,,,,
lane bryant near me,USD,N/A,"10,000","100,000",Low,1,0.57,2.12,,,,,,,,,,,,,,,,,
online clothing stores,USD,N/A,"10,000","100,000",High,100,0.8,3.53,,,,,,,,,,,,,,,,,
corduroy jacket,USD,N/A,"10,000","100,000",High,100,0.68,2.16,,,,,,,,,,,,,,,,,
jean jacket men,USD,N/A,"10,000","100,000",High,100,0.76,2.9,,,,,,,,,,,,,,,,,
parachute pants,USD,N/A,"10,000","100,000",High,100,0.13,1.83,,,,,,,,,,,,,,,,,
fringe dress,USD,N/A,"10,000","100,000",High,100,0.5,2.19,,,,,,,,,,,,,,,,,
dress shops near me,USD,N/A,"10,000","100,000",High,100,1.15,3.88,,,,,,,,,,,,,,,,,
black jean jacket,USD,N/A,"10,000","100,000",High,100,0.79,3,,,,,,,,,,,,,,,,,
boys clothes,USD,N/A,"10,000","100,000",High,100,0.86,2.81,,,,,,,,,,,,,,,,,
mens sweatshirts,USD,N/A,"10,000","100,000",High,100,1.11,3,,,,,,,,,,,,,,,,,
leather leggings,USD,N/A,"10,000","100,000",High,100,0.88,2.67,,,,,,,,,,,,,,,,,
bandage dress,USD,N/A,"10,000","100,000",High,100,0.58,1.66,,,,,,,,,,,,,,,,,
floral maxi dress,USD,N/A,"10,000","100,000",High,100,0.69,1.93,,,,,,,,,,,,,,,,,
long formal dresses,USD,N/A,"10,000","100,000",High,100,0.65,2.04,,,,,,,,,,,,,,,,,
free people dresses,USD,N/A,"10,000","100,000",High,100,0.37,1.24,,,,,,,,,,,,,,,,,
leggings with pockets,USD,N/A,"10,000","100,000",High,100,0.96,3.42,,,,,,,,,,,,,,,,,
coogi sweater,USD,N/A,"10,000","100,000",High,100,0.01,1.7,,,,,,,,,,,,,,,,,
vintage wedding dresses,USD,N/A,"10,000","100,000",High,100,0.41,1.18,,,,,,,,,,,,,,,,,
wedding dresses 2019,USD,N/A,"10,000","100,000",High,100,0.44,1.56,,,,,,,,,,,,,,,,,
winter outfits,USD,N/A,"10,000","100,000",High,100,0.51,2.8,,,,,,,,,,,,,,,,,
off the shoulder sweater,USD,N/A,"10,000","100,000",High,100,0.46,1.63,,,,,,,,,,,,,,,,,
formal dresses for women,USD,N/A,"10,000","100,000",High,100,0.74,2.38,,,,,,,,,,,,,,,,,
hawaiian dress,USD,N/A,"10,000","100,000",High,100,0.35,2.19,,,,,,,,,,,,,,,,,
ski jackets,USD,N/A,"10,000","100,000",High,100,0.74,2.88,,,,,,,,,,,,,,,,,
champion sweater,USD,N/A,"10,000","100,000",High,100,0.35,1.37,,,,,,,,,,,,,,,,,
lululemon shorts,USD,N/A,"10,000","100,000",High,100,0.45,0.9,,,,,,,,,,,,,,,,,
80s clothes,USD,N/A,"10,000","100,000",High,100,0.19,0.53,,,,,,,,,,,,,,,,,
teddy bear coat,USD,N/A,"10,000","100,000",High,100,0.27,1.39,,,,,,,,,,,,,,,,,
denim shorts,USD,N/A,"10,000","100,000",High,100,0.84,3,,,,,,,,,,,,,,,,,
white cocktail dress,USD,N/A,"10,000","100,000",High,100,1.09,3.09,,,,,,,,,,,,,,,,,
adidas shorts,USD,N/A,"10,000","100,000",High,100,1.01,8.26,,,,,,,,,,,,,,,,,
mango clothing,USD,N/A,"10,000","100,000",High,91,1.36,2,,,,,,,,,,,,,,,,,
women's rain jackets,USD,N/A,"10,000","100,000",High,100,0.72,2.9,,,,,,,,,,,,,,,,,
plus size mother of the bride dresses,USD,N/A,"10,000","100,000",High,100,0.55,1.55,,,,,,,,,,,,,,,,,
kids dress,USD,N/A,"10,000","100,000",High,100,0.47,2,,,,,,,,,,,,,,,,,
short formal dresses,USD,N/A,"10,000","100,000",High,100,0.43,1.24,,,,,,,,,,,,,,,,,
nike shorts men,USD,N/A,"10,000","100,000",High,100,0.36,1.58,,,,,,,,,,,,,,,,,
sheath dress,USD,N/A,"10,000","100,000",High,100,0.78,2.9,,,,,,,,,,,,,,,,,
yellow prom dresses,USD,N/A,"10,000","100,000",High,100,0.3,1.16,,,,,,,,,,,,,,,,,
silk dress,USD,N/A,"10,000","100,000",High,100,0.59,2.24,,,,,,,,,,,,,,,,,
1960s fashion,USD,N/A,"10,000","100,000",High,100,0.18,0.57,,,,,,,,,,,,,,,,,
summer dresses for women,USD,N/A,"10,000","100,000",High,100,0.97,2.7,,,,,,,,,,,,,,,,,
polka dot dress,USD,N/A,"10,000","100,000",High,100,0.74,1.93,,,,,,,,,,,,,,,,,
grey sweatpants,USD,N/A,"10,000","100,000",High,100,0.66,2.48,,,,,,,,,,,,,,,,,
gucci jacket,USD,N/A,"10,000","100,000",High,100,0.92,2.32,,,,,,,,,,,,,,,,,
dress stores near me,USD,N/A,"10,000","100,000",High,100,0.91,3.04,,,,,,,,,,,,,,,,,
boho clothing,USD,N/A,"10,000","100,000",High,100,0.44,1.42,,,,,,,,,,,,,,,,,
kancan jeans,USD,N/A,"10,000","100,000",High,100,0.18,0.55,,,,,,,,,,,,,,,,,
black lace dress,USD,N/A,"10,000","100,000",High,100,0.62,2.31,,,,,,,,,,,,,,,,,
down jacket,USD,N/A,"10,000","100,000",High,100,0.78,2.57,,,,,,,,,,,,,,,,,
mens puffer jacket,USD,N/A,"10,000","100,000",High,100,0.8,3.37,,,,,,,,,,,,,,,,,
rock revival jeans,USD,N/A,"10,000","100,000",High,100,0.2,0.64,,,,,,,,,,,,,,,,,
kohls dresses,USD,N/A,"10,000","100,000",High,100,0.67,0.97,,,,,,,,,,,,,,,,,
catos clothing,USD,N/A,"10,000","100,000",High,100,0.12,3.56,,,,,,,,,,,,,,,,,
dress pants,USD,N/A,"10,000","100,000",High,100,0.86,3.08,,,,,,,,,,,,,,,,,
lord and taylor dresses,USD,N/A,"10,000","100,000",High,100,1.31,2.88,,,,,,,,,,,,,,,,,
pastel goth,USD,N/A,"10,000","100,000",High,80,0.28,4.59,,,,,,,,,,,,,,,,,
clothing brands,USD,N/A,"10,000","100,000",High,100,0.93,3.35,,,,,,,,,,,,,,,,,
fleece lined leggings,USD,N/A,"10,000","100,000",High,100,0.41,1.67,,,,,,,,,,,,,,,,,
linen dress,USD,N/A,"10,000","100,000",High,100,0.69,2.6,,,,,,,,,,,,,,,,,
coats and jackets,USD,N/A,"10,000","100,000",High,70,0.71,2.51,,,,,,,,,,,,,,,,,
jessica mulroney,USD,N/A,"10,000","100,000",Low,0,,,,,,,,,,,,,,,,,,,
champion jacket,USD,N/A,"10,000","100,000",High,100,0.38,1.17,,,,,,,,,,,,,,,,,
oversized sweaters,USD,N/A,"10,000","100,000",High,100,0.54,1.82,,,,,,,,,,,,,,,,,
mens pants,USD,N/A,"10,000","100,000",High,100,1.41,3.53,,,,,,,,,,,,,,,,,
plus size womens clothing,USD,N/A,"10,000","100,000",High,100,1.05,3.17,,,,,,,,,,,,,,,,,
bike shorts,USD,N/A,"10,000","100,000",High,100,0.57,2.12,,,,,,,,,,,,,,,,,
nike outfits,USD,N/A,"10,000","100,000",High,100,0.22,0.9,,,,,,,,,,,,,,,,,
wide leg jeans,USD,N/A,"10,000","100,000",High,100,0.75,2.23,,,,,,,,,,,,,,,,,
princess dress,USD,N/A,"10,000","100,000",High,100,0.77,5.25,,,,,,,,,,,,,,,,,
target dresses,USD,N/A,"10,000","100,000",High,100,0.71,2.2,,,,,,,,,,,,,,,,,
bcbg dresses,USD,N/A,"10,000","100,000",High,100,1.84,5.17,,,,,,,,,,,,,,,,,
aesthetic clothes,USD,N/A,"10,000","100,000",High,100,0.76,2,,,,,,,,,,,,,,,,,
gatsby dress,USD,N/A,"10,000","100,000",High,100,0.19,1.1,,,,,,,,,,,,,,,,,
nursing tops,USD,N/A,"10,000","100,000",High,100,0.95,2.6,,,,,,,,,,,,,,,,,
terry richardson,USD,N/A,"10,000","100,000",Low,1,0.07,0.35,,,,,,,,,,,,,,,,,
northface winter coats,USD,N/A,"10,000","100,000",High,100,0.93,1.5,,,,,,,,,,,,,,,,,
champion sweatsuit,USD,N/A,"10,000","100,000",High,100,0.32,0.97,,,,,,,,,,,,,,,,,
winter dresses,USD,N/A,"10,000","100,000",High,100,0.41,1.39,,,,,,,,,,,,,,,,,
black pants,USD,N/A,"10,000","100,000",High,100,0.74,2.55,,,,,,,,,,,,,,,,,
compression pants,USD,N/A,"10,000","100,000",High,100,0.31,1.69,,,,,,,,,,,,,,,,,
sweet 16 dresses,USD,N/A,"10,000","100,000",High,100,0.34,1.19,,,,,,,,,,,,,,,,,
long black dress,USD,N/A,"10,000","100,000",High,100,0.6,1.97,,,,,,,,,,,,,,,,,
dresses to wear to a wedding,USD,N/A,"10,000","100,000",High,100,0.38,1.83,,,,,,,,,,,,,,,,,
clothes shops,USD,N/A,"10,000","100,000",Medium,58,1.04,3.84,,,,,,,,,,,,,,,,,
white pants,USD,N/A,"10,000","100,000",High,100,0.7,2.61,,,,,,,,,,,,,,,,,
old navy jeans,USD,N/A,"10,000","100,000",High,100,0.23,0.78,,,,,,,,,,,,,,,,,
white summer dress,USD,N/A,"10,000","100,000",High,100,0.82,2.37,,,,,,,,,,,,,,,,,
gal meets glam,USD,N/A,"10,000","100,000",High,94,0.37,1.22,,,,,,,,,,,,,,,,,
designer clothes,USD,N/A,"10,000","100,000",High,100,0.65,2.17,,,,,,,,,,,,,,,,,
party dresses for women,USD,N/A,"10,000","100,000",High,100,0.54,1.75,,,,,,,,,,,,,,,,,
baby girl dresses,USD,N/A,"10,000","100,000",High,100,0.49,1.33,,,,,,,,,,,,,,,,,
dank apparel,USD,N/A,"10,000","100,000",High,100,0.12,0.75,,,,,,,,,,,,,,,,,
winter jackets for women,USD,N/A,"10,000","100,000",High,100,0.69,2.49,,,,,,,,,,,,,,,,,
good american jeans,USD,N/A,"10,000","100,000",High,100,0.36,2.31,,,,,,,,,,,,,,,,,
sabyasachi,USD,N/A,"10,000","100,000",High,100,0.05,0.7,,,,,,,,,,,,,,,,,
bohemian wedding dress,USD,N/A,"10,000","100,000",High,100,0.46,0.97,,,,,,,,,,,,,,,,,
nike pants,USD,N/A,"10,000","100,000",High,100,0.35,1.27,,,,,,,,,,,,,,,,,
denim jacket women,USD,N/A,"10,000","100,000",High,100,0.96,3.31,,,,,,,,,,,,,,,,,
parka jacket,USD,N/A,"10,000","100,000",High,100,0.57,1.7,,,,,,,,,,,,,,,,,
bebe dresses,USD,N/A,"10,000","100,000",High,100,1.52,11.66,,,,,,,,,,,,,,,,,
cocktail attire for men,USD,N/A,"10,000","100,000",High,100,0.31,3.89,,,,,,,,,,,,,,,,,
heated vest,USD,N/A,"10,000","100,000",High,100,0.37,1.2,,,,,,,,,,,,,,,,,
ski pants,USD,N/A,"10,000","100,000",High,100,0.57,2,,,,,,,,,,,,,,,,,
cute summer outfits,USD,N/A,"10,000","100,000",High,100,0.51,2.42,,,,,,,,,,,,,,,,,
capri pants,USD,N/A,"10,000","100,000",High,100,0.82,2.22,,,,,,,,,,,,,,,,,
sweatshirts for women,USD,N/A,"10,000","100,000",High,100,0.82,2.9,,,,,,,,,,,,,,,,,
mexican dresses,USD,N/A,"10,000","100,000",High,100,0.13,1.33,,,,,,,,,,,,,,,,,
80s style,USD,N/A,"10,000","100,000",High,92,0.27,0.5,,,,,,,,,,,,,,,,,
white graduation dress,USD,N/A,"10,000","100,000",High,100,0.66,1.94,,,,,,,,,,,,,,,,,
sport coat,USD,N/A,"10,000","100,000",High,100,0.79,3.09,,,,,,,,,,,,,,,,,
fall dresses,USD,N/A,"10,000","100,000",High,100,0.62,2.32,,,,,,,,,,,,,,,,,
jojo siwa clothes,USD,N/A,"10,000","100,000",High,100,0.43,3,,,,,,,,,,,,,,,,,
black jacket,USD,N/A,"10,000","100,000",High,100,0.6,2.62,,,,,,,,,,,,,,,,,
fashion nova store,USD,N/A,"10,000","100,000",Medium,66,0.5,2.08,,,,,,,,,,,,,,,,,
adidas dress,USD,N/A,"10,000","100,000",High,100,1.09,4.49,,,,,,,,,,,,,,,,,
high low dresses,USD,N/A,"10,000","100,000",High,100,0.49,1.58,,,,,,,,,,,,,,,,,
first communion dress,USD,N/A,"10,000","100,000",High,100,0.37,1.14,,,,,,,,,,,,,,,,,
khaki shorts,USD,N/A,"10,000","100,000",High,100,0.63,2.45,,,,,,,,,,,,,,,,,
summer clothes,USD,N/A,"10,000","100,000",High,100,0.55,2.4,,,,,,,,,,,,,,,,,
puffer jacket women,USD,N/A,"10,000","100,000",High,100,0.77,3.5,,,,,,,,,,,,,,,,,
casual wedding dresses,USD,N/A,"10,000","100,000",High,100,0.45,1.83,,,,,,,,,,,,,,,,,
teen vogue,USD,N/A,"10,000","100,000",Low,1,0.29,2.08,,,,,,,,,,,,,,,,,
tactical pants,USD,N/A,"10,000","100,000",High,100,0.76,1.63,,,,,,,,,,,,,,,,,
mermaid dress,USD,N/A,"10,000","100,000",High,100,0.36,1.52,,,,,,,,,,,,,,,,,
waterproof jacket,USD,N/A,"10,000","100,000",High,100,0.64,2.17,,,,,,,,,,,,,,,,,
great gatsby dresses,USD,N/A,"10,000","100,000",High,100,0.25,1.19,,,,,,,,,,,,,,,,,
g star jeans,USD,N/A,"10,000","100,000",High,100,0.55,1.28,,,,,,,,,,,,,,,,,
burgundy bridesmaid dresses,USD,N/A,"10,000","100,000",High,100,1.02,2.41,,,,,,,,,,,,,,,,,
bape jacket,USD,N/A,"10,000","100,000",High,100,0.17,0.81,,,,,,,,,,,,,,,,,
womens clothing online,USD,N/A,"10,000","100,000",High,100,0.86,3.82,,,,,,,,,,,,,,,,,
dress stores,USD,N/A,"10,000","100,000",High,100,0.56,1.58,,,,,,,,,,,,,,,,,
sparkly dresses,USD,N/A,"10,000","100,000",High,100,0.39,1.34,,,,,,,,,,,,,,,,,
black maxi dress,USD,N/A,"10,000","100,000",High,100,0.66,2.16,,,,,,,,,,,,,,,,,
short skirt,USD,N/A,"10,000","100,000",High,100,0.48,2.07,,,,,,,,,,,,,,,,,
champion outfits,USD,N/A,"10,000","100,000",High,100,0.32,1.02,,,,,,,,,,,,,,,,,
bomber jacket womens,USD,N/A,"10,000","100,000",High,100,0.73,2.48,,,,,,,,,,,,,,,,,
hippie clothes,USD,N/A,"10,000","100,000",High,100,0.22,1.08,,,,,,,,,,,,,,,,,
quince dresses,USD,N/A,"10,000","100,000",High,100,0.44,0.81,,,,,,,,,,,,,,,,,
leggings for women,USD,N/A,"10,000","100,000",High,100,1.4,3.07,,,,,,,,,,,,,,,,,
two piece prom dresses,USD,N/A,"10,000","100,000",High,100,0.3,0.91,,,,,,,,,,,,,,,,,
ksubi jeans,USD,N/A,"10,000","100,000",High,100,0.33,1.16,,,,,,,,,,,,,,,,,
80s fashion men,USD,N/A,"10,000","100,000",High,100,0.29,1.91,,,,,,,,,,,,,,,,,
holiday dresses,USD,N/A,"10,000","100,000",High,100,0.65,2.97,,,,,,,,,,,,,,,,,
newborn clothes,USD,N/A,"10,000","100,000",High,100,0.51,1.71,,,,,,,,,,,,,,,,,
nike shorts women,USD,N/A,"10,000","100,000",High,100,0.31,1.21,,,,,,,,,,,,,,,,,
bape shorts,USD,N/A,"10,000","100,000",High,100,0.21,0.63,,,,,,,,,,,,,,,,,
fabletics leggings,USD,N/A,"10,000","100,000",High,100,0.94,2.73,,,,,,,,,,,,,,,,,
jersey dress,USD,N/A,"10,000","100,000",High,100,0.37,1.88,,,,,,,,,,,,,,,,,
denim jeans,USD,N/A,"10,000","100,000",High,100,0.94,2.71,,,,,,,,,,,,,,,,,
paige jeans,USD,N/A,"10,000","100,000",High,100,0.95,14.78,,,,,,,,,,,,,,,,,
supreme sweatshirt,USD,N/A,"10,000","100,000",High,100,0.21,0.96,,,,,,,,,,,,,,,,,
babydoll dress,USD,N/A,"10,000","100,000",High,100,0.54,1.35,,,,,,,,,,,,,,,,,
womens tracksuits,USD,N/A,"10,000","100,000",High,100,0.5,1.55,,,,,,,,,,,,,,,,,
patagonia better sweater,USD,N/A,"10,000","100,000",High,100,0.66,1.39,,,,,,,,,,,,,,,,,
fashion q,USD,N/A,"10,000","100,000",Medium,36,0.25,3.29,,,,,,,,,,,,,,,,,
womens shorts,USD,N/A,"10,000","100,000",High,100,0.99,2.65,,,,,,,,,,,,,,,,,
two piece dresses,USD,N/A,"10,000","100,000",High,100,0.55,1.72,,,,,,,,,,,,,,,,,
fur jacket,USD,N/A,"10,000","100,000",High,100,0.6,1.69,,,,,,,,,,,,,,,,,
mens north face jacket,USD,N/A,"10,000","100,000",High,100,0.93,1.75,,,,,,,,,,,,,,,,,
one shoulder dress,USD,N/A,"10,000","100,000",High,100,0.61,1.93,,,,,,,,,,,,,,,,,
rotita dresses,USD,N/A,"10,000","100,000",High,100,8.79,29.9,,,,,,,,,,,,,,,,,
prom dress stores near me,USD,N/A,"10,000","100,000",High,100,0.76,3.23,,,,,,,,,,,,,,,,,
kids clothing stores,USD,N/A,"10,000","100,000",High,100,0.66,1.78,,,,,,,,,,,,,,,,,
spring dresses,USD,N/A,"10,000","100,000",High,100,0.61,1.58,,,,,,,,,,,,,,,,,
rosewe dresses,USD,N/A,"10,000","100,000",High,100,9.65,34.09,,,,,,,,,,,,,,,,,
mermaid prom dresses,USD,N/A,"10,000","100,000",High,100,0.25,1.15,,,,,,,,,,,,,,,,,
plaid dress,USD,N/A,"10,000","100,000",High,100,0.39,1.42,,,,,,,,,,,,,,,,,
wool coat,USD,N/A,"10,000","100,000",High,100,0.79,3.26,,,,,,,,,,,,,,,,,
calvin klein underwear men,USD,N/A,"10,000","100,000",High,100,0.67,4.41,,,,,,,,,,,,,,,,,
tuxedo dress,USD,N/A,"10,000","100,000",High,100,0.57,2.75,,,,,,,,,,,,,,,,,
corset dress,USD,N/A,"10,000","100,000",High,100,0.24,1.59,,,,,,,,,,,,,,,,,
black long sleeve dress,USD,N/A,"10,000","100,000",High,100,0.71,2.11,,,,,,,,,,,,,,,,,
club dresses,USD,N/A,"10,000","100,000",High,100,0.44,1.26,,,,,,,,,,,,,,,,,
nike clothes,USD,N/A,"10,000","100,000",High,100,0.25,1.2,,,,,,,,,,,,,,,,,
black and white dress,USD,N/A,"10,000","100,000",High,100,0.6,2.49,,,,,,,,,,,,,,,,,
white prom dress,USD,N/A,"10,000","100,000",High,100,0.31,0.89,,,,,,,,,,,,,,,,,
christmas party dress,USD,N/A,"10,000","100,000",High,100,0.4,1.56,,,,,,,,,,,,,,,,,
tweed jacket,USD,N/A,"10,000","100,000",High,100,0.82,2.22,,,,,,,,,,,,,,,,,
eboy outfits,USD,N/A,"10,000","100,000",High,77,0.21,2.57,,,,,,,,,,,,,,,,,
cute bathing suits,USD,N/A,"10,000","100,000",High,100,0.7,1.98,,,,,,,,,,,,,,,,,
birthday outfits,USD,N/A,"10,000","100,000",High,100,0.23,0.91,,,,,,,,,,,,,,,,,
ball gown wedding dress,USD,N/A,"10,000","100,000",High,100,0.45,1.94,,,,,,,,,,,,,,,,,
elegant dresses,USD,N/A,"10,000","100,000",High,100,0.42,1.19,,,,,,,,,,,,,,,,,
white midi dress,USD,N/A,"10,000","100,000",High,100,0.92,2.38,,,,,,,,,,,,,,,,,
womens ski jackets,USD,N/A,"10,000","100,000",High,100,1,3.3,,,,,,,,,,,,,,,,,
orange dress,USD,N/A,"10,000","100,000",High,100,0.44,1.59,,,,,,,,,,,,,,,,,
bridal shower dresses,USD,N/A,"10,000","100,000",High,100,0.72,2.83,,,,,,,,,,,,,,,,,
fashion nova jeans,USD,N/A,"10,000","100,000",High,100,0.49,1.6,,,,,,,,,,,,,,,,,
bridal stores near me,USD,N/A,"10,000","100,000",High,96,1.5,4.16,,,,,,,,,,,,,,,,,
sweat suits,USD,N/A,"10,000","100,000",High,100,0.46,1.42,,,,,,,,,,,,,,,,,
running shorts,USD,N/A,"10,000","100,000",High,100,0.57,2.33,,,,,,,,,,,,,,,,,
